time,M1
22.619,510
22.619,510
22.619,511
22.619,510
22.619,512
22.619,512
22.619,512
22.619,513
22.619,513
22.619,515
22.619,510
22.619,516
22.619,512
22.619,513
22.619,513
22.619,511
22.619,512
22.619,513
22.619,513
22.619,513
22.619,514
22.619,515
22.619,514
22.619,515
22.619,513
22.619,512
22.619,514
22.619,513
22.619,512
22.619,512
22.619,513
22.619,513
22.619,513
22.619,511
22.619,510
22.619,513
22.619,513
22.619,512
22.619,512
22.619,513
22.619,513
22.619,513
22.619,513
22.619,512
22.619,512
22.619,512
22.619,514
22.619,512
22.619,514
22.619,513
22.619,515
22.619,513
22.619,514
22.619,513
22.619,512
22.619,512
22.619,512
22.619,513
22.619,513
22.619,514
22.619,514
22.619,513
22.619,513
22.667,513
22.667,513
22.667,512
22.667,513
22.667,513
22.667,512
22.667,512
22.667,513
22.667,512
22.667,512
22.667,512
22.667,512
22.667,515
22.667,514
22.667,514
22.667,513
22.667,513
22.667,511
22.667,512
22.667,512
22.667,512
22.667,512
22.667,511
22.667,512
22.667,512
22.667,514
22.667,512
22.667,511
22.667,513
22.667,514
22.667,513
22.667,514
22.667,514
22.667,514
22.667,514
22.667,514
22.667,513
22.667,513
22.667,514
22.667,514
22.667,513
22.667,514
22.667,514
22.667,513
22.667,512
22.667,511
22.667,512
22.667,512
22.667,511
22.667,510
22.667,510
22.667,512
22.667,510
22.667,510
22.667,512
22.667,510
22.667,512
22.667,513
22.667,511
22.667,512
22.667,511
22.667,512
22.667,512
22.667,512
22.667,512
22.713,513
22.713,513
22.713,513
22.713,514
22.713,515
22.713,514
22.713,513
22.713,513
22.713,513
22.713,512
22.713,512
22.713,511
22.713,510
22.713,511
22.713,512
22.713,512
22.713,513
22.713,513
22.713,512
22.713,513
22.713,513
22.713,511
22.713,513
22.713,511
22.713,511
22.713,512
22.713,512
22.713,512
22.713,512
22.713,513
22.713,513
22.713,512
22.713,513
22.713,511
22.713,512
22.713,512
22.713,512
22.713,511
22.713,511
22.713,511
22.713,513
22.713,513
22.713,513
22.713,513
22.713,513
22.713,514
22.713,514
22.713,514
22.713,513
22.713,515
22.713,513
22.713,513
22.713,513
22.713,514
22.713,512
22.713,513
22.713,513
22.713,514
22.713,513
22.713,513
22.713,513
22.713,512
22.76,511
22.76,511
22.76,512
22.76,513
22.76,514
22.76,513
22.76,512
22.76,513
22.76,512
22.76,512
22.76,513
22.76,513
22.76,514
22.76,513
22.76,512
22.76,512
22.76,512
22.76,513
22.76,514
22.76,514
22.76,514
22.76,513
22.76,514
22.76,514
22.76,513
22.76,513
22.76,514
22.76,515
22.76,513
22.76,514
22.76,513
22.76,512
22.76,513
22.76,513
22.76,513
22.76,513
22.76,512
22.76,514
22.76,512
22.76,512
22.76,511
22.76,511
22.76,511
22.76,512
22.76,513
22.76,512
22.76,513
22.76,512
22.76,513
22.76,514
22.76,513
22.76,513
22.76,515
22.76,514
22.76,514
22.76,513
22.76,513
22.76,514
22.76,514
22.76,513
22.76,514
22.76,514
22.76,513
22.76,514
22.806,513
22.806,514
22.806,512
22.806,512
22.806,511
22.806,512
22.806,512
22.806,512
22.806,512
22.806,511
22.806,511
22.806,511
22.806,512
22.806,512
22.806,513
22.806,512
22.806,511
22.806,511
22.806,511
22.806,512
22.806,512
22.806,510
22.806,511
22.806,512
22.806,512
22.806,513
22.806,512
22.806,512
22.806,513
22.806,513
22.806,513
22.806,513
22.806,513
22.806,514
22.806,514
22.806,513
22.806,514
22.806,512
22.806,513
22.806,514
22.806,514
22.806,515
22.806,513
22.806,512
22.806,512
22.806,512
22.806,513
22.806,514
22.806,513
22.806,513
22.806,513
22.806,512
22.806,511
22.806,513
22.806,513
22.806,512
22.806,512
22.806,512
22.806,513
22.806,512
22.806,514
22.854,511
22.854,512
22.854,512
22.854,513
22.854,512
22.854,511
22.854,512
22.854,511
22.854,510
22.854,511
22.854,511
22.854,511
22.854,512
22.854,512
22.854,511
22.854,512
22.854,512
22.854,512
22.854,513
22.854,515
22.854,514
22.854,514
22.854,513
22.854,512
22.854,513
22.854,513
22.854,514
22.854,512
22.854,513
22.854,513
22.854,512
22.854,513
22.854,512
22.854,514
22.854,514
22.854,512
22.854,513
22.854,514
22.854,513
22.854,513
22.854,512
22.854,511
22.854,513
22.854,512
22.854,513
22.854,513
22.854,511
22.854,512
22.854,511
22.854,512
22.854,511
22.854,511
22.854,511
22.854,513
22.854,512
22.854,512
22.854,512
22.854,512
22.854,512
22.854,513
22.854,514
22.854,511
22.854,513
22.854,512
22.901,513
22.901,513
22.901,513
22.901,513
22.901,513
22.901,512
22.901,513
22.901,512
22.901,513
22.901,511
22.901,511
22.901,512
22.901,512
22.901,514
22.901,512
22.901,512
22.901,512
22.901,514
22.901,512
22.901,512
22.901,515
22.901,514
22.901,512
22.901,514
22.901,514
22.901,513
22.901,513
22.901,513
22.901,513
22.901,512
22.901,512
22.901,512
22.901,512
22.901,513
22.901,512
22.901,511
22.901,511
22.901,511
22.901,512
22.901,512
22.901,513
22.901,510
22.901,512
22.901,512
22.901,512
22.901,512
22.901,512
22.901,513
22.901,512
22.901,513
22.901,513
22.901,514
22.901,515
22.901,512
22.901,512
22.901,512
22.901,512
22.901,512
22.901,513
22.901,513
22.901,514
22.901,513
22.901,512
22.901,513
22.948,513
22.948,513
22.948,514
22.948,513
22.948,512
22.948,511
22.948,513
22.948,513
22.948,512
22.948,512
22.948,513
22.948,512
22.948,511
22.948,513
22.948,514
22.948,513
22.948,514
22.948,513
22.948,512
22.948,513
22.948,513
22.948,512
22.948,513
22.948,513
22.948,512
22.948,512
22.948,514
22.948,511
22.948,513
22.948,512
22.948,512
22.948,512
22.948,513
22.948,513
22.948,513
22.948,514
22.948,512
22.948,512
22.948,512
22.948,513
22.948,514
22.948,514
22.948,512
22.948,511
22.948,511
22.948,513
22.948,512
22.948,511
22.948,512
22.948,513
22.948,512
22.948,514
22.948,512
22.948,513
22.948,514
22.948,512
22.948,513
22.948,512
22.948,512
22.948,512
22.948,513
22.948,514
22.948,512
22.994,513
22.994,513
22.994,514
22.994,514
22.994,517
22.994,514
22.994,512
22.994,511
22.994,513
22.994,512
22.994,514
22.994,513
22.994,513
22.994,513
22.994,513
22.994,514
22.994,513
22.994,514
22.994,511
22.994,512
22.994,513
22.994,513
22.994,513
22.994,513
22.994,513
22.994,513
22.994,513
22.994,513
22.994,514
22.994,513
22.994,513
22.994,513
22.994,512
22.994,511
22.994,511
22.994,512
22.994,512
22.994,512
22.994,513
22.994,513
22.994,513
22.994,514
22.994,514
22.994,513
22.994,513
22.994,513
22.994,512
22.994,514
22.994,512
22.994,514
22.994,511
22.994,511
22.994,512
22.994,512
22.994,513
22.994,513
22.994,513
22.994,512
22.994,512
22.994,513
22.994,514
22.994,513
23.042,512
23.042,511
23.042,511
23.042,512
23.042,512
23.042,514
23.042,513
23.042,513
23.042,512
23.042,511
23.042,511
23.042,512
23.042,511
23.042,511
23.042,512
23.042,512
23.042,511
23.042,511
23.042,512
23.042,513
23.042,513
23.042,512
23.042,513
23.042,512
23.042,512
23.042,512
23.042,512
23.042,511
23.042,511
23.042,511
23.042,512
23.042,513
23.042,514
23.042,513
23.042,512
23.042,514
23.042,513
23.042,513
23.042,512
23.042,512
23.042,513
23.042,513
23.042,512
23.042,512
23.042,511
23.042,511
23.042,511
23.042,513
23.042,512
23.042,512
23.042,511
23.042,511
23.042,512
23.042,511
23.042,511
23.042,512
23.042,511
23.042,512
23.042,513
23.042,513
23.042,513
23.042,513
23.042,512
23.042,512
23.042,513
23.089,512
23.089,513
23.089,514
23.089,514
23.089,513
23.089,512
23.089,511
23.089,512
23.089,513
23.089,513
23.089,513
23.089,512
23.089,512
23.089,511
23.089,511
23.089,512
23.089,513
23.089,513
23.089,511
23.089,511
23.089,512
23.089,513
23.089,513
23.089,513
23.089,513
23.089,514
23.089,513
23.089,513
23.089,514
23.089,513
23.089,513
23.089,513
23.089,516
23.089,514
23.089,516
23.089,515
23.089,514
23.089,513
23.089,513
23.089,513
23.089,514
23.089,513
23.089,513
23.089,513
23.089,511
23.089,512
23.089,512
23.089,512
23.089,514
23.089,513
23.089,513
23.089,514
23.089,513
23.089,512
23.089,512
23.089,511
23.089,512
23.089,511
23.089,511
23.089,512
23.089,513
23.089,514
23.089,514
23.137,514
23.137,513
23.137,513
23.137,513
23.137,512
23.137,513
23.137,511
23.137,511
23.137,513
23.137,512
23.137,513
23.137,511
23.137,511
23.137,512
23.137,511
23.137,512
23.137,512
23.137,514
23.137,513
23.137,513
23.137,513
23.137,513
23.137,512
23.137,514
23.137,513
23.137,512
23.137,512
23.137,512
23.137,512
23.137,511
23.137,512
23.137,513
23.137,512
23.137,511
23.137,511
23.137,511
23.137,511
23.137,512
23.137,513
23.137,511
23.137,512
23.137,512
23.137,513
23.137,513
23.137,514
23.137,513
23.137,513
23.137,513
23.137,512
23.137,513
23.137,513
23.137,512
23.137,513
23.137,511
23.137,513
23.137,513
23.137,513
23.137,512
23.137,512
23.137,512
23.137,512
23.137,511
23.137,512
23.137,513
23.137,513
23.137,512
23.185,513
23.185,512
23.185,512
23.185,513
23.185,511
23.185,511
23.185,511
23.185,511
23.185,513
23.185,512
23.185,512
23.185,513
23.185,514
23.185,512
23.185,513
23.185,513
23.185,513
23.185,514
23.185,514
23.185,514
23.185,514
23.185,513
23.185,513
23.185,514
23.185,512
23.185,513
23.185,512
23.185,512
23.185,512
23.185,513
23.185,513
23.185,514
23.185,508
23.185,518
23.185,519
23.185,509
23.185,512
23.185,516
23.185,514
23.185,513
23.185,516
23.185,517
23.185,515
23.185,515
23.185,515
23.185,514
23.185,513
23.185,513
23.185,512
23.185,513
23.185,513
23.185,512
23.185,513
23.185,513
23.185,512
23.185,511
23.185,513
23.185,512
23.185,511
23.185,511
23.185,509
23.185,502
23.185,500
23.185,533
23.232,537
23.232,495
23.232,505
23.232,528
23.232,514
23.232,501
23.232,504
23.232,514
23.232,518
23.232,510
23.232,514
23.232,522
23.232,509
23.232,507
23.232,523
23.232,499
23.232,523
23.232,508
23.232,508
23.232,517
23.232,512
23.232,519
23.232,507
23.232,511
23.232,522
23.232,507
23.232,523
23.232,510
23.232,522
23.232,506
23.232,516
23.232,507
23.232,516
23.232,515
23.232,514
23.232,515
23.232,510
23.232,518
23.232,508
23.232,516
23.232,514
23.232,509
23.232,517
23.232,507
23.232,511
23.232,515
23.232,518
23.232,505
23.232,495
23.232,530
23.232,519
23.232,485
23.232,518
23.232,544
23.232,500
23.232,484
23.232,534
23.232,529
23.232,475
23.232,526
23.232,546
23.232,493
23.232,488
23.232,527
23.28,520
23.28,503
23.28,508
23.28,518
23.28,520
23.28,501
23.28,520
23.28,521
23.28,486
23.28,544
23.28,527
23.28,467
23.28,517
23.28,562
23.28,494
23.28,466
23.28,542
23.28,529
23.28,506
23.28,504
23.28,517
23.28,517
23.28,504
23.28,530
23.28,506
23.28,476
23.28,558
23.28,523
23.28,481
23.28,510
23.28,507
23.28,533
23.28,491
23.28,508
23.28,534
23.28,508
23.28,520
23.28,513
23.28,488
23.28,516
23.28,547
23.28,494
23.28,475
23.28,562
23.28,495
23.28,485
23.28,554
23.28,521
23.28,481
23.28,519
23.28,532
23.28,509
23.28,503
23.28,509
23.28,528
23.28,508
23.28,490
23.28,533
23.28,537
23.28,494
23.28,480
23.28,543
23.28,516
23.327,482
23.327,498
23.327,522
23.327,492
23.327,517
23.327,588
23.327,540
23.327,428
23.327,509
23.327,561
23.327,478
23.327,477
23.327,529
23.327,518
23.327,526
23.327,514
23.327,506
23.327,521
23.327,532
23.327,534
23.327,483
23.327,518
23.327,535
23.327,490
23.327,493
23.327,511
23.327,505
23.327,495
23.327,520
23.327,520
23.327,511
23.327,516
23.327,521
23.327,518
23.327,509
23.327,519
23.327,516
23.327,512
23.327,513
23.327,515
23.327,513
23.327,514
23.327,506
23.327,507
23.327,513
23.327,505
23.327,504
23.327,512
23.327,511
23.327,508
23.327,515
23.327,519
23.327,512
23.327,511
23.327,511
23.327,510
23.327,507
23.327,524
23.327,597
23.327,476
23.327,487
23.327,537
23.372,501
23.372,480
23.372,511
23.372,513
23.372,495
23.372,510
23.372,509
23.372,512
23.372,521
23.372,522
23.372,525
23.372,524
23.372,523
23.372,517
23.372,512
23.372,511
23.372,512
23.372,502
23.372,502
23.372,544
23.372,517
23.372,489
23.372,526
23.372,529
23.372,492
23.372,506
23.372,507
23.372,501
23.372,508
23.372,515
23.372,511
23.372,506
23.372,509
23.372,540
23.372,515
23.372,526
23.372,516
23.372,505
23.372,515
23.372,507
23.372,501
23.372,503
23.372,506
23.372,504
23.372,508
23.372,538
23.372,549
23.372,502
23.372,511
23.372,516
23.372,500
23.372,508
23.372,512
23.372,514
23.372,508
23.372,514
23.372,513
23.372,509
23.372,512
23.372,513
23.372,514
23.372,512
23.42,513
23.42,511
23.42,511
23.42,512
23.42,508
23.42,510
23.42,512
23.42,509
23.42,515
23.42,520
23.42,513
23.42,504
23.42,524
23.42,567
23.42,485
23.42,485
23.42,523
23.42,488
23.42,516
23.42,512
23.42,499
23.42,527
23.42,524
23.42,516
23.42,520
23.42,522
23.42,510
23.42,513
23.42,510
23.42,507
23.42,505
23.42,505
23.42,509
23.42,513
23.42,508
23.42,511
23.42,523
23.42,524
23.42,519
23.42,515
23.42,517
23.42,509
23.42,484
23.42,513
23.42,505
23.42,506
23.42,509
23.42,506
23.42,513
23.42,510
23.42,516
23.42,517
23.42,519
23.42,528
23.42,524
23.42,501
23.42,531
23.42,502
23.42,507
23.42,508
23.42,504
23.42,510
23.42,506
23.42,511
23.466,507
23.466,516
23.466,511
23.466,516
23.466,517
23.466,517
23.466,517
23.466,512
23.466,515
23.466,511
23.466,512
23.466,508
23.466,511
23.466,512
23.466,511
23.466,510
23.466,521
23.466,512
23.466,513
23.466,513
23.466,511
23.466,510
23.466,510
23.466,508
23.466,512
23.466,521
23.466,508
23.466,515
23.466,521
23.466,517
23.466,520
23.466,511
23.466,517
23.466,513
23.466,509
23.466,510
23.466,507
23.466,506
23.466,507
23.466,509
23.466,513
23.466,513
23.466,510
23.466,514
23.466,512
23.466,512
23.466,515
23.466,517
23.466,516
23.466,512
23.466,514
23.466,513
23.466,511
23.466,512
23.466,512
23.466,510
23.466,512
23.466,511
23.466,513
23.466,511
23.466,511
23.466,513
23.466,513
23.514,512
23.514,513
23.514,512
23.514,513
23.514,513
23.514,514
23.514,514
23.514,513
23.514,513
23.514,511
23.514,511
23.514,513
23.514,513
23.514,511
23.514,512
23.514,512
23.514,513
23.514,512
23.514,513
23.514,515
23.514,514
23.514,515
23.514,512
23.514,512
23.514,512
23.514,513
23.514,514
23.514,511
23.514,512
23.514,510
23.514,511
23.514,511
23.514,512
23.514,513
23.514,514
23.514,512
23.514,497
23.514,508
23.514,509
23.514,514
23.514,515
23.514,514
23.514,516
23.514,517
23.514,513
23.514,512
23.514,515
23.514,513
23.514,512
23.514,512
23.514,513
23.514,514
23.514,514
23.514,514
23.514,511
23.514,513
23.514,512
23.514,515
23.514,515
23.514,514
23.514,513
23.514,513
23.514,512
23.514,511
23.561,512
23.561,511
23.561,512
23.561,510
