time,M1
10.087,512
10.087,512
10.087,513
10.087,512
10.087,514
10.087,513
10.087,513
10.087,513
10.087,514
10.087,513
10.087,514
10.087,515
10.087,513
10.087,513
10.087,513
10.087,512
10.087,511
10.087,512
10.087,511
10.087,511
10.087,511
10.087,511
10.087,511
10.087,510
10.087,512
10.087,512
10.087,513
10.087,513
10.087,513
10.087,513
10.087,513
10.087,514
10.087,514
10.087,514
10.087,511
10.087,511
10.087,512
10.087,511
10.087,513
10.087,513
10.087,513
10.087,514
10.087,514
10.087,514
10.087,514
10.087,513
10.087,514
10.087,513
10.087,512
10.087,513
10.087,511
10.087,509
10.087,512
10.087,511
10.087,510
10.087,510
10.087,511
10.087,513
10.087,513
10.087,514
10.087,513
10.087,513
10.087,512
10.134,512
10.134,512
10.134,513
10.134,512
10.134,513
10.134,512
10.134,512
10.134,514
10.134,513
10.134,513
10.134,512
10.134,512
10.134,511
10.134,513
10.134,513
10.134,513
10.134,513
10.134,514
10.134,515
10.134,513
10.134,514
10.134,512
10.134,514
10.134,511
10.134,511
10.134,511
10.134,511
10.134,512
10.134,511
10.134,512
10.134,511
10.134,513
10.134,513
10.134,513
10.134,513
10.134,514
10.134,514
10.134,513
10.134,512
10.134,513
10.134,513
10.134,512
10.134,511
10.134,513
10.134,512
10.134,512
10.134,514
10.134,512
10.134,511
10.134,512
10.134,511
10.134,514
10.134,514
10.134,514
10.134,515
10.134,513
10.134,513
10.134,514
10.134,515
10.134,513
10.134,512
10.134,514
10.134,511
10.182,511
10.182,511
10.182,511
10.182,511
10.182,513
10.182,513
10.182,513
10.182,515
10.182,516
10.182,514
10.182,511
10.182,512
10.182,512
10.182,511
10.182,510
10.182,512
10.182,511
10.182,514
10.182,513
10.182,515
10.182,514
10.182,515
10.182,515
10.182,515
10.182,514
10.182,513
10.182,513
10.182,512
10.182,512
10.182,511
10.182,512
10.182,512
10.182,512
10.182,513
10.182,513
10.182,513
10.182,512
10.182,513
10.182,514
10.182,513
10.182,515
10.182,513
10.182,512
10.182,512
10.182,512
10.182,511
10.182,513
10.182,511
10.182,511
10.182,511
10.182,513
10.182,512
10.182,513
10.182,513
10.182,513
10.182,512
10.182,511
10.182,511
10.182,511
10.182,512
10.182,511
10.182,514
10.182,514
10.182,516
10.182,514
10.23,514
10.23,514
10.23,513
10.23,512
10.23,513
10.23,513
10.23,512
10.23,512
10.23,513
10.23,512
10.23,513
10.23,513
10.23,513
10.23,513
10.23,513
10.23,515
10.23,515
10.23,515
10.23,514
10.23,511
10.23,512
10.23,511
10.23,510
10.23,510
10.23,511
10.23,511
10.23,511
10.23,513
10.23,512
10.23,513
10.23,515
10.23,514
10.23,514
10.23,513
10.23,511
10.23,513
10.23,513
10.23,512
10.23,512
10.23,512
10.23,511
10.23,513
10.23,512
10.23,514
10.23,513
10.23,514
10.23,514
10.23,514
10.23,515
10.23,515
10.23,513
10.23,514
10.23,512
10.23,512
10.23,512
10.23,512
10.23,513
10.23,512
10.23,511
10.23,512
10.23,512
10.23,514
10.23,513
10.275,514
10.275,512
10.275,512
10.275,511
10.275,512
10.275,513
10.275,512
10.275,511
10.275,511
10.275,512
10.275,513
10.275,513
10.275,513
10.275,513
10.275,513
10.275,513
10.275,514
10.275,513
10.275,512
10.275,512
10.275,511
10.275,511
10.275,512
10.275,511
10.275,510
10.275,511
10.275,511
10.275,512
10.275,512
10.275,513
10.275,514
10.275,513
10.275,512
10.275,511
10.275,510
10.275,512
10.275,511
10.275,511
10.275,512
10.275,514
10.275,514
10.275,515
10.275,514
10.275,516
10.275,516
10.275,515
10.275,513
10.275,513
10.275,512
10.275,511
10.275,511
10.275,510
10.275,513
10.275,514
10.275,513
10.275,514
10.275,516
10.275,515
10.275,515
10.275,515
10.275,514
10.322,513
10.322,512
10.322,512
10.322,511
10.322,511
10.322,511
10.322,511
10.322,512
10.322,513
10.322,513
10.322,512
10.322,513
10.322,514
10.322,514
10.322,513
10.322,513
10.322,513
10.322,512
10.322,511
10.322,511
10.322,512
10.322,513
10.322,511
10.322,512
10.322,513
10.322,511
10.322,512
10.322,512
10.322,513
10.322,513
10.322,514
10.322,513
10.322,512
10.322,513
10.322,511
10.322,513
10.322,513
10.322,513
10.322,513
10.322,511
10.322,512
10.322,513
10.322,514
10.322,515
10.322,513
10.322,513
10.322,513
10.322,512
10.322,512
10.322,511
10.322,512
10.322,512
10.322,511
10.322,511
10.322,513
10.322,514
10.322,513
10.322,514
10.322,514
10.322,512
10.322,512
10.322,511
10.322,512
10.368,512
10.368,512
10.368,513
10.368,513
10.368,513
10.368,513
10.368,513
10.368,515
10.368,514
10.368,513
10.368,514
10.368,513
10.368,512
10.368,511
10.368,511
10.368,512
10.368,510
10.368,511
10.368,511
10.368,513
10.368,512
10.368,513
10.368,514
10.368,513
10.368,514
10.368,515
10.368,514
10.368,514
10.368,514
10.368,512
10.368,511
10.368,511
10.368,510
10.368,512
10.368,512
10.368,511
10.368,512
10.368,511
10.368,513
10.368,514
10.368,513
10.368,514
10.368,514
10.368,513
10.368,512
10.368,511
10.368,512
10.368,513
10.368,512
10.368,512
10.368,513
10.368,512
10.368,511
10.368,512
10.368,513
10.368,514
10.368,514
10.368,514
10.368,513
10.368,514
10.368,512
10.368,512
10.415,512
10.415,510
10.415,510
10.415,512
10.415,514
10.415,513
10.415,512
10.415,511
10.415,511
