time,M1
34.922,523
34.922,512
34.922,506
34.922,504
34.922,506
34.922,508
34.922,509
34.922,518
34.922,505
34.922,512
34.922,521
34.922,516
34.922,513
34.922,519
34.922,517
34.922,512
34.922,511
34.922,502
34.922,524
34.922,494
34.922,522
34.922,515
34.922,511
34.922,516
34.922,511
34.922,504
34.922,509
34.922,507
34.922,500
34.922,508
34.922,503
34.922,536
34.922,546
34.922,497
34.922,505
34.922,506
34.922,502
34.922,568
34.922,490
34.922,520
34.922,502
34.922,496
34.922,499
34.922,479
34.922,527
34.922,517
34.922,582
34.922,468
34.922,556
34.922,496
34.969,518
34.969,510
34.969,505
34.969,513
34.969,498
34.969,517
34.969,510
34.969,523
34.969,515
34.969,518
34.969,518
34.969,517
34.969,514
34.969,517
34.969,513
34.969,514
34.969,506
34.969,510
34.969,509
34.969,508
34.969,508
34.969,512
34.969,513
34.969,517
34.969,509
34.969,514
34.969,512
34.969,514
34.969,516
34.969,514
34.969,513
34.969,508
34.969,521
34.969,511
34.969,518
34.969,511
34.969,512
34.969,508
34.969,508
34.969,508
34.969,510
34.969,511
34.969,513
34.969,519
34.969,510
34.969,514
34.969,515
34.969,517
34.969,513
34.969,515
34.969,516
34.969,519
34.969,516
34.969,515
34.969,519
34.969,513
34.969,515
34.969,511
34.969,506
34.969,507
34.969,508
34.969,512
34.969,509
35.015,511
35.015,508
35.015,513
35.015,511
35.015,516
35.015,516
35.015,515
35.015,515
35.015,514
35.015,513
35.015,513
35.015,512
35.015,513
35.015,513
35.015,512
35.015,511
35.015,510
35.015,511
35.015,510
35.015,511
35.015,509
35.015,511
35.015,509
35.015,511
35.015,512
35.015,511
35.015,513
35.015,513
35.015,512
35.015,513
35.015,513
35.015,514
35.015,516
35.015,517
35.015,513
35.015,513
35.015,511
35.015,511
35.015,512
35.015,512
35.015,511
35.015,510
35.015,510
35.015,511
35.015,511
35.015,512
35.015,514
35.015,513
35.015,515
35.015,513
35.015,516
35.015,515
35.015,516
35.015,516
35.015,513
35.015,514
35.015,513
35.015,514
35.015,513
35.015,514
35.015,512
35.015,511
35.062,509
35.062,511
35.062,511
35.062,512
35.062,511
35.062,513
35.062,511
35.062,514
35.062,512
35.062,514
35.062,513
35.062,514
35.062,510
35.062,513
35.062,513
35.062,514
35.062,512
35.062,512
35.062,512
35.062,512
35.062,511
35.062,511
35.062,511
35.062,511
35.062,513
35.062,513
35.062,514
35.062,513
35.062,513
35.062,513
35.062,513
35.062,515
35.062,513
35.062,514
35.062,513
35.062,511
35.062,512
35.062,511
35.062,513
35.062,511
35.062,512
35.062,512
35.062,513
35.062,512
35.062,513
35.062,515
35.062,515
35.062,514
35.062,515
35.062,514
35.062,512
35.062,511
35.062,510
35.11,510
35.11,509
35.11,509
35.11,510
35.11,511
35.11,512
35.11,513
35.11,514
35.11,514
35.11,515
35.11,517
35.11,516
35.11,515
35.11,516
35.11,514
35.11,514
35.11,513
35.11,514
35.11,513
35.11,512
35.11,512
35.11,510
35.11,511
35.11,511
35.11,513
35.11,511
35.11,511
35.11,513
35.11,514
35.11,514
35.11,513
35.11,513
35.11,512
35.11,513
35.11,513
35.11,513
35.11,512
35.11,511
35.11,511
35.11,512
35.11,513
35.11,513
35.11,512
35.11,511
35.11,512
35.11,514
35.11,516
35.11,515
35.11,514
35.11,513
35.11,514
35.11,514
35.11,514
35.11,513
35.11,513
35.11,512
35.11,512
35.158,513
35.158,513
35.158,511
35.158,510
35.158,511
35.158,511
35.158,512
35.158,512
35.158,512
35.158,513
35.158,514
35.158,514
35.158,513
35.158,513
35.158,514
35.158,513
35.158,513
35.158,512
35.158,512
35.158,512
35.158,512
35.158,512
35.158,511
35.158,514
35.158,512
35.158,514
35.158,512
35.158,512
35.158,512
35.158,514
35.158,513
35.158,514
35.158,514
35.158,514
35.158,514
35.158,515
35.158,512
35.158,513
35.158,512
35.158,510
35.158,511
35.158,511
35.158,511
35.158,512
35.158,513
35.158,512
35.158,514
35.158,514
35.158,515
35.158,515
35.158,515
35.158,513
35.158,513
35.158,513
35.158,513
35.205,514
35.205,513
35.205,511
35.205,512
35.205,512
35.205,513
35.205,512
35.205,511
35.205,511
35.205,514
35.205,514
35.205,514
35.205,514
35.205,515
35.205,514
35.205,518
35.205,514
35.205,513
35.205,513
35.205,511
35.205,511
35.205,511
35.205,512
35.205,511
35.205,511
35.205,512
35.205,512
35.205,513
35.205,514
35.205,513
35.205,512
35.205,512
35.205,511
35.205,511
35.205,512
35.205,511
35.205,512
35.205,514
35.205,513
35.205,513
35.205,513
35.205,512
35.205,512
35.205,512
35.205,513
35.205,515
35.205,513
35.205,515
35.205,513
35.205,513
35.205,515
35.205,516
35.205,515
35.205,512
35.205,515
35.205,514
35.205,513
35.252,513
35.252,513
35.252,513
35.252,512
35.252,511
35.252,511
35.252,512
35.252,513
35.252,512
35.252,512
35.252,513
35.252,513
35.252,513
35.252,514
35.252,512
35.252,513
35.252,515
35.252,513
35.252,514
35.252,513
35.252,513
35.252,512
35.252,512
35.252,510
35.252,509
35.252,509
35.252,510
35.252,510
35.252,509
35.252,511
35.252,511
35.252,513
35.252,513
35.252,514
35.252,514
35.252,513
35.252,514
35.252,513
35.252,514
35.252,514
35.252,513
35.252,513
35.252,513
35.252,512
35.252,512
35.252,511
35.252,511
35.252,511
35.252,512
35.252,512
35.252,512
35.252,512
35.252,513
35.252,514
35.252,514
35.252,515
35.252,513
35.252,517
35.252,523
35.252,515
35.252,514
35.252,512
35.299,512
35.299,512
35.299,512
35.299,511
35.299,510
35.299,512
35.299,510
35.299,510
35.299,511
35.299,512
35.299,513
35.299,514
35.299,516
35.299,517
35.299,514
35.299,516
35.299,516
35.299,515
35.299,516
35.299,515
35.299,513
35.299,513
35.299,512
35.299,513
35.299,512
35.299,511
35.299,511
35.299,509
35.299,510
35.299,511
35.299,510
35.299,510
35.299,510
35.299,511
35.299,512
35.299,512
35.299,514
35.299,514
35.299,514
35.299,515
35.299,513
35.299,513
35.299,513
35.299,513
35.299,511
35.299,513
35.299,511
35.299,512
35.299,512
35.299,511
35.299,512
35.299,513
35.299,512
35.299,514
35.299,513
35.299,513
35.299,515
35.299,513
35.299,512
35.299,515
35.299,514
35.299,515
35.299,514
35.346,512
35.346,513
35.346,512
35.346,514
35.346,514
35.346,510
35.346,511
35.346,511
35.346,512
35.346,512
35.346,513
35.346,513
35.346,512
35.346,512
35.346,513
35.346,513
35.346,515
35.346,515
35.346,515
35.346,515
35.346,514
35.346,513
35.346,513
35.346,513
35.346,513
35.346,513
35.346,511
35.346,511
35.346,511
35.346,512
35.346,513
35.346,513
35.346,513
35.346,511
35.346,512
35.346,514
35.346,515
35.346,513
35.346,514
35.346,514
35.346,514
35.346,514
35.346,514
35.346,514
35.346,513
35.346,512
35.346,512
35.346,510
35.346,511
35.346,512
35.346,511
35.346,513
35.346,511
35.346,513
35.346,513
35.346,514
35.346,514
35.346,513
35.346,514
35.346,514
35.346,513
35.392,514
35.392,516
35.392,514
35.392,514
35.392,512
35.392,512
35.392,511
35.392,511
35.392,510
35.392,511
35.392,510
35.392,512
35.392,511
35.392,512
35.392,512
35.392,513
35.392,513
35.392,512
35.392,514
35.392,514
35.392,514
35.392,515
35.392,515
35.392,513
35.392,515
35.392,513
35.392,512
35.392,513
35.392,512
35.392,511
35.392,511
35.392,511
35.392,511
35.392,512
35.392,511
35.392,511
35.392,512
35.392,513
35.392,513
35.392,513
35.392,514
35.392,515
35.392,514
35.392,514
35.392,515
35.392,513
35.392,514
35.392,514
35.392,512
35.392,511
35.392,510
35.392,511
35.392,511
35.392,511
35.392,509
35.392,510
35.392,511
35.392,511
35.392,513
35.392,513
35.392,516
35.392,514
35.439,515
35.439,515
35.439,515
35.439,514
35.439,514
35.439,513
35.439,513
35.439,510
35.439,512
35.439,512
35.439,511
35.439,511
35.439,511
35.439,512
35.439,512
35.439,512
35.439,512
35.439,511
35.439,513
35.439,514
35.439,515
35.439,515
35.439,514
35.439,516
35.439,517
35.439,515
35.439,514
35.439,514
35.439,513
35.439,513
35.439,512
35.439,512
35.439,510
35.439,511
35.439,510
35.439,511
35.439,511
35.439,511
35.439,511
35.439,511
35.439,511
35.439,513
35.439,514
35.439,513
35.439,513
35.439,512
35.439,511
35.439,513
35.439,513
35.439,513
35.439,512
35.439,511
35.439,511
35.439,512
35.439,512
35.439,512
35.439,512
35.439,512
35.439,513
35.439,513
35.439,512
35.439,513
35.439,514
35.487,513
35.487,513
35.487,513
35.487,512
35.487,514
35.487,514
35.487,513
35.487,512
35.487,512
35.487,510
35.487,513
35.487,512
35.487,513
35.487,512
35.487,512
35.487,514
35.487,513
35.487,514
35.487,514
35.487,515
35.487,516
35.487,515
35.487,515
35.487,517
35.487,515
35.487,514
35.487,515
35.487,514
35.487,512
35.487,512
35.487,512
35.487,512
35.487,513
35.487,512
35.487,510
35.487,510
35.487,510
35.487,510
35.487,511
35.487,513
35.487,511
35.487,513
35.487,513
35.487,513
35.487,514
35.487,515
35.487,512
35.487,513
35.487,513
35.487,515
35.487,513
35.487,513
35.487,513
35.487,510
35.487,512
35.487,513
35.487,512
35.487,512
35.487,512
35.487,513
35.487,513
35.487,513
35.487,512
35.532,514
35.532,513
35.532,513
35.532,515
35.532,514
35.532,513
35.532,514
35.532,513
35.532,512
35.532,513
35.532,513
35.532,511
35.532,511
35.532,511
35.532,513
35.532,512
35.532,512
35.532,512
35.532,513
35.532,513
35.532,514
35.532,512
35.532,513
35.532,512
35.532,511
35.532,512
35.532,511
35.532,512
35.532,512
35.532,513
35.532,513
35.532,512
35.532,513
35.532,513
35.532,514
35.532,513
35.532,512
35.532,512
35.532,511
35.532,512
35.532,513
35.532,513
35.532,513
35.532,514
35.532,513
35.532,514
35.532,514
35.532,514
35.532,514
35.532,515
35.532,512
35.532,513
35.532,513
35.532,513
35.532,512
35.532,512
35.532,511
35.532,512
35.532,513
35.532,512
35.532,514
35.58,512
35.58,514
35.58,513
35.58,515
35.58,514
35.58,513
35.58,514
35.58,514
35.58,514
35.58,514
35.58,515
35.58,513
35.58,513
35.58,513
35.58,511
35.58,512
35.58,510
35.58,510
35.58,512
35.58,511
35.58,509
35.58,510
35.58,511
35.58,512
35.58,512
35.58,513
35.58,512
35.58,512
35.58,514
35.58,514
35.58,515
35.58,515
35.58,514
35.58,513
35.58,512
35.58,512
35.58,512
35.58,511
35.58,511
35.58,511
35.58,511
35.58,511
35.58,513
35.58,512
35.58,514
35.58,515
35.58,515
35.58,517
35.58,515
35.58,515
35.58,517
35.58,514
35.58,513
35.58,513
35.58,513
35.58,514
35.58,513
35.58,511
35.58,511
35.58,511
35.58,511
35.58,511
35.58,513
35.626,513
35.626,513
35.626,514
35.626,513
35.626,513
35.626,513
35.626,515
35.626,515
35.626,515
35.626,513
35.626,513
35.626,515
35.626,515
35.626,513
35.626,511
35.626,512
35.626,511
35.626,512
35.626,511
35.626,510
35.626,510
35.626,510
35.626,510
35.626,512
35.626,513
35.626,515
35.626,514
35.626,514
35.626,515
35.626,514
35.626,514
35.626,513
35.626,514
35.626,514
35.626,514
35.626,513
35.626,512
35.626,511
35.626,511
35.626,511
35.626,511
35.626,511
35.626,512
35.626,512
35.626,512
35.626,511
35.626,512
35.626,513
35.626,513
35.626,513
35.626,513
35.626,514
35.626,515
35.626,515
35.626,514
35.626,516
35.626,513
35.626,514
35.626,512
35.626,512
35.626,511
35.672,509
35.672,510
35.672,509
35.672,511
35.672,512
35.672,513
35.672,513
35.672,512
35.672,513
35.672,514
35.672,515
35.672,514
35.672,515
35.672,515
35.672,513
35.672,513
35.672,513
35.672,512
35.672,513
35.672,511
35.672,510
35.672,511
35.672,512
35.672,512
35.672,514
35.672,513
35.672,513
35.672,512
35.672,514
35.672,514
35.672,514
35.672,513
35.672,514
35.672,512
35.672,512
35.672,513
35.672,512
35.672,512
35.672,514
35.672,512
35.672,510
35.672,511
35.672,510
35.672,512
35.672,512
35.672,511
35.672,511
35.672,512
35.672,511
35.672,513
35.672,513
35.672,512
35.672,512
35.672,513
35.672,513
35.672,512
35.672,513
35.672,512
35.672,512
35.672,511
35.672,511
35.672,510
35.719,511
35.719,511
35.719,511
35.719,511
35.719,511
35.719,512
35.719,511
35.719,513
35.719,514
35.719,515
35.719,514
35.719,516
35.719,515
35.719,514
35.719,515
35.719,514
35.719,513
35.719,513
35.719,512
35.719,512
35.719,512
35.719,511
35.719,511
35.719,511
35.719,512
35.719,511
35.719,512
35.719,512
35.719,514
35.719,512
35.719,514
35.719,514
35.719,512
35.719,513
35.719,513
35.719,513
35.719,514
35.719,514
35.719,512
35.719,513
35.719,513
35.719,514
35.719,513
35.719,513
35.719,512
35.719,510
35.719,509
35.719,511
35.719,512
35.719,513
35.719,514
35.719,512
35.719,513
35.719,513
35.719,514
35.719,514
35.719,514
35.719,513
35.719,512
35.719,512
35.719,513
35.719,512
35.719,513
35.766,512
35.766,511
35.766,511
35.766,511
35.766,512
35.766,511
35.766,511
35.766,512
35.766,512
35.766,513
35.766,513
35.766,513
35.766,514
35.766,513
