time,M1
52.575,514
52.575,514
52.575,513
52.575,513
52.575,512
52.575,512
52.575,511
52.575,511
52.575,510
52.575,511
52.575,513
52.575,513
52.575,513
52.575,512
52.575,513
52.575,512
52.575,511
52.575,511
52.575,512
52.575,511
52.575,511
52.575,512
52.575,511
52.575,511
52.575,511
52.575,512
52.575,511
52.575,512
52.575,513
52.575,516
52.575,512
52.575,514
52.575,513
52.575,512
52.575,513
52.575,513
52.575,514
52.575,513
52.575,514
52.575,514
52.575,513
52.575,512
52.575,513
52.575,513
52.575,513
52.575,511
52.575,512
52.575,511
52.575,511
52.575,512
52.575,512
52.575,513
52.575,514
52.575,513
52.575,513
52.575,512
52.575,512
52.575,514
52.575,514
52.575,513
52.575,513
52.575,512
52.575,514
52.575,514
52.622,514
52.622,515
52.622,514
52.622,515
52.622,512
52.622,513
52.622,513
52.622,512
52.622,514
52.622,514
52.622,513
52.622,512
52.622,513
52.622,513
52.622,512
52.622,514
52.622,514
52.622,513
52.622,512
52.622,512
52.622,512
52.622,513
52.622,514
52.622,514
52.622,513
52.622,513
52.622,513
52.622,513
52.622,514
52.622,513
52.622,513
52.622,512
52.622,512
52.622,512
52.622,512
52.622,512
52.622,512
52.622,512
52.622,512
52.622,511
52.622,511
52.622,513
52.622,513
52.622,513
52.622,512
52.622,514
52.622,512
52.622,513
52.622,513
52.622,514
52.622,513
52.622,514
52.622,513
52.622,514
52.622,514
52.622,513
52.622,512
52.622,513
52.622,511
52.622,511
52.622,513
52.622,513
52.622,513
52.67,511
52.67,512
52.67,513
52.67,514
52.67,514
52.67,512
52.67,511
52.67,512
52.67,512
52.67,513
52.67,512
52.67,511
52.67,513
52.67,513
52.67,512
52.67,514
52.67,512
52.67,513
52.67,511
52.67,513
52.67,511
52.67,510
52.67,510
52.67,510
52.67,512
52.67,510
52.67,512
52.67,510
52.67,511
52.67,512
52.67,513
52.67,513
52.67,515
52.67,513
52.67,513
52.67,510
52.67,512
52.67,513
52.67,514
52.67,512
52.67,513
52.67,513
52.67,514
52.67,513
52.67,511
52.67,512
52.67,513
52.67,513
52.67,513
52.67,511
52.67,513
52.67,513
52.67,512
52.67,513
52.67,512
52.67,512
52.67,512
52.67,513
52.67,512
52.67,514
52.67,513
52.67,512
52.67,512
52.67,512
52.718,513
52.718,512
52.718,512
52.718,511
52.718,512
52.718,512
52.718,512
52.718,511
52.718,512
52.718,514
52.718,513
52.718,512
52.718,512
52.718,513
52.718,511
52.718,511
52.718,512
52.718,512
52.718,512
52.718,511
52.718,512
52.718,512
52.718,513
52.718,513
52.718,511
52.718,511
52.718,512
52.718,510
52.718,511
52.718,510
52.718,511
52.718,511
52.718,512
52.718,512
52.718,511
52.718,512
52.718,512
52.718,512
52.718,513
52.718,513
52.718,514
52.718,514
52.718,514
52.718,513
52.718,513
52.718,514
52.718,513
52.718,512
52.718,513
52.718,512
52.718,512
52.718,511
52.718,513
52.718,511
52.718,512
52.718,511
52.718,512
52.718,511
52.718,510
52.718,512
52.718,514
52.718,513
52.718,513
52.718,512
52.766,512
52.766,512
52.766,513
52.766,514
52.766,512
52.766,513
52.766,513
52.766,513
52.766,514
52.766,514
52.766,514
52.766,513
52.766,513
52.766,512
52.766,512
52.766,512
52.766,510
52.766,511
52.766,513
52.766,513
52.766,512
52.766,511
52.766,513
52.766,513
52.766,512
52.766,512
52.766,514
52.766,514
52.766,514
52.766,514
52.766,512
52.766,513
52.766,513
52.766,514
52.766,514
52.766,512
52.766,512
52.766,512
52.766,512
52.766,512
52.766,512
52.766,513
52.766,511
52.766,513
52.766,510
52.766,511
52.766,511
52.766,512
52.766,513
52.766,513
52.766,512
52.766,514
52.766,513
52.766,515
52.766,514
52.766,514
52.766,512
52.766,512
52.766,511
52.766,511
52.766,513
52.766,513
52.766,511
52.766,512
52.766,512
52.813,513
52.813,514
52.813,513
52.813,511
52.813,512
52.813,511
52.813,513
52.813,513
52.813,514
52.813,514
52.813,513
52.813,513
52.813,511
52.813,513
52.813,512
