time,M1
46.152,513
46.152,513
46.152,513
46.152,515
46.152,513
46.152,514
46.152,514
46.152,510
46.152,514
46.152,520
46.152,502
46.152,505
46.152,513
46.152,516
46.152,540
46.152,494
46.152,498
46.152,527
46.198,514
46.198,501
46.198,515
46.198,511
46.198,512
46.198,509
46.198,514
46.198,512
46.198,513
46.198,514
46.198,515
46.198,514
46.198,514
46.198,511
46.198,512
46.198,512
46.198,511
46.198,511
46.198,512
46.198,509
46.198,511
46.198,508
46.198,506
46.198,511
46.198,512
46.198,512
46.198,519
46.198,519
46.198,515
46.198,520
46.198,512
46.198,509
46.198,507
46.198,503
46.198,506
46.198,507
46.198,536
46.198,497
46.198,501
46.198,523
46.198,502
46.198,517
46.198,514
46.198,501
46.198,522
46.198,506
46.198,513
46.198,520
46.198,518
46.198,523
46.198,520
46.198,518
46.198,514
46.198,514
46.198,513
46.198,511
46.198,509
46.198,507
46.243,507
46.243,507
46.243,511
46.243,511
46.243,513
46.243,511
46.243,514
46.243,509
46.243,508
46.243,527
46.243,529
46.243,507
46.243,525
46.243,509
46.243,505
46.243,511
46.243,520
46.243,504
46.243,523
46.243,517
46.243,509
46.243,515
46.243,496
46.243,512
46.243,509
46.243,509
46.243,516
46.243,514
46.243,514
46.243,513
46.243,509
46.243,514
46.243,525
46.243,506
46.243,512
46.243,518
46.243,503
46.243,514
46.243,526
46.243,503
46.243,513
46.243,518
46.243,506
46.243,520
46.243,513
46.243,513
46.243,517
46.243,514
46.243,519
46.243,521
46.243,511
46.243,526
46.243,502
46.243,520
46.243,517
46.243,512
46.243,518
46.243,513
46.243,509
46.243,523
46.243,505
46.29,511
46.29,523
46.29,508
46.29,514
46.29,510
46.29,516
46.29,513
46.29,502
46.29,516
46.29,518
46.29,505
46.29,517
46.29,511
46.29,513
46.29,517
46.29,512
46.29,513
46.29,514
46.29,511
46.29,515
46.29,512
46.29,515
46.29,514
46.29,513
46.29,514
46.29,515
46.29,517
46.29,511
46.29,510
46.29,512
46.29,513
46.29,510
46.29,511
46.29,510
46.29,511
46.29,510
46.29,510
46.29,509
46.29,519
46.29,509
46.29,509
46.29,513
46.29,510
46.29,512
46.29,513
46.29,516
46.29,519
46.29,511
46.29,510
46.29,510
46.29,513
46.29,513
46.29,516
46.29,515
46.29,515
46.29,514
46.337,515
46.337,512
46.337,511
46.337,511
46.337,512
46.337,509
46.337,511
46.337,511
46.337,513
46.337,511
46.337,514
46.337,512
46.337,514
46.337,514
46.337,515
46.337,517
46.337,511
46.337,509
46.337,510
46.337,514
46.337,514
46.337,513
46.337,512
46.337,515
46.337,515
46.337,513
46.337,514
46.337,510
46.337,512
46.337,510
46.337,510
46.337,511
46.337,510
46.337,512
46.337,513
46.337,514
46.337,515
46.337,513
46.337,515
46.337,512
46.337,516
46.337,512
46.337,514
46.337,513
46.337,514
46.337,514
46.337,512
46.337,512
46.337,512
46.337,515
46.337,513
46.337,514
46.337,513
46.337,510
46.383,512
46.383,511
46.383,512
46.383,515
46.383,512
46.383,513
46.383,512
46.383,513
46.383,513
46.383,513
46.383,511
46.383,512
46.383,512
46.383,511
46.383,513
46.383,510
46.383,513
46.383,519
46.383,525
46.383,511
46.383,509
46.383,511
46.383,513
46.383,514
46.383,514
46.383,516
46.383,517
46.383,516
46.383,513
46.383,514
46.383,511
46.383,513
46.383,510
46.383,511
46.383,510
46.383,511
46.383,512
46.383,511
46.383,512
46.383,513
46.383,512
46.383,514
46.383,514
46.383,513
46.383,513
46.383,515
46.383,511
46.383,514
46.383,515
46.383,513
46.383,513
46.383,514
46.383,513
46.383,514
46.383,513
46.43,514
46.43,513
46.43,512
46.43,512
46.43,513
46.43,511
46.43,512
46.43,512
46.43,515
46.43,513
46.43,511
46.43,511
46.43,513
46.43,503
46.43,509
46.43,510
46.43,512
46.43,512
46.43,517
46.43,517
46.43,516
46.43,513
46.43,512
46.43,513
46.43,513
46.43,513
46.43,511
46.43,509
46.43,508
46.43,513
46.43,509
46.43,514
46.43,513
46.43,514
46.43,514
46.43,513
46.43,513
46.43,514
46.43,513
46.43,513
46.43,513
46.43,513
46.43,511
46.43,511
46.43,510
46.43,512
46.43,513
46.43,514
46.43,512
46.43,512
46.43,512
46.43,512
46.43,512
46.43,513
46.475,513
46.475,513
46.475,512
46.475,512
46.475,512
46.475,514
46.475,513
46.475,515
46.475,513
46.475,512
46.475,515
46.475,513
46.475,513
46.475,513
46.475,514
46.475,513
46.475,513
46.475,513
46.475,511
46.475,513
46.475,512
46.475,511
46.475,512
46.475,512
46.475,510
46.475,512
46.475,513
46.475,513
46.475,515
46.475,514
46.475,512
46.475,512
46.475,513
46.475,513
46.475,514
46.475,512
46.475,514
46.475,513
46.475,513
46.475,514
46.475,512
46.475,513
46.475,512
46.475,512
46.475,512
46.475,511
46.475,512
46.475,512
46.475,512
46.475,512
46.475,512
46.475,511
46.475,513
46.521,511
46.521,515
46.521,513
46.521,511
46.521,512
46.521,512
46.521,512
46.521,514
46.521,513
46.521,512
46.521,513
46.521,513
46.521,513
46.521,513
46.521,513
46.521,513
46.521,512
46.521,514
46.521,512
46.521,515
46.521,512
46.521,513
46.521,514
46.521,514
46.521,514
46.521,513
46.521,515
46.521,511
46.521,515
46.521,515
46.521,514
46.521,513
46.521,514
46.521,513
46.521,514
46.521,516
46.521,514
46.521,515
46.521,513
46.521,514
46.521,513
46.521,514
46.521,512
46.521,513
46.521,511
46.521,513
46.521,513
46.521,514
46.521,514
46.521,512
46.521,512
46.521,513
46.521,514
46.521,513
46.521,514
46.521,514
46.521,513
46.567,513
46.567,514
46.567,512
46.567,513
46.567,510
46.567,512
46.567,513
46.567,512
46.567,512
46.567,513
46.567,512
46.567,512
46.567,512
46.567,511
46.567,511
46.567,514
46.567,512
46.567,511
46.567,512
46.567,512
46.567,512
46.567,511
46.567,513
46.567,513
46.567,512
46.567,514
46.567,512
46.567,512
46.567,512
46.567,512
46.567,513
46.567,513
46.567,513
46.567,512
46.567,510
46.567,513
46.567,513
46.567,512
46.567,513
46.567,511
46.567,511
46.567,512
46.567,512
46.567,511
46.567,512
46.567,513
46.567,513
46.567,512
46.567,513
46.567,512
46.567,512
46.567,514
46.567,514
46.567,514
46.567,513
46.614,512
46.614,515
46.614,512
46.614,513
46.614,513
46.614,513
46.614,513
46.614,514
46.614,512
46.614,515
46.614,513
46.614,513
46.614,512
46.614,514
46.614,513
46.614,512
46.614,511
46.614,513
46.614,513
46.614,515
46.614,514
46.614,514
46.614,512
46.614,514
46.614,514
46.614,513
46.614,513
46.614,513
46.614,513
46.614,514
46.614,514
46.614,512
46.614,513
46.614,511
46.614,512
46.614,509
46.614,512
46.614,510
46.614,510
46.614,511
46.614,512
46.614,512
46.614,512
46.614,511
46.614,513
46.614,510
46.614,510
46.614,514
46.614,513
46.614,514
46.614,511
46.614,512
46.614,511
46.614,512
46.614,510
46.66,514
46.66,513
46.66,512
46.66,513
46.66,512
46.66,514
46.66,513
46.66,512
46.66,516
46.66,514
46.66,515
46.66,512
46.66,513
46.66,513
46.66,513
46.66,511
46.66,513
46.66,513
46.66,514
46.66,514
46.66,515
46.66,514
46.66,514
46.66,513
46.66,514
46.66,514
46.66,515
46.66,513
46.66,516
46.66,513
46.66,514
46.66,514
46.66,513
46.66,514
46.66,515
46.66,515
46.66,513
46.66,515
46.66,514
46.66,515
46.66,514
46.66,516
46.66,512
46.66,515
46.66,512
46.66,514
46.66,512
46.66,513
46.66,512
46.66,511
46.66,510
46.66,512
46.66,512
46.66,511
46.706,514
46.706,512
46.706,513
46.706,512
46.706,515
46.706,513
46.706,512
46.706,511
46.706,511
46.706,512
46.706,512
46.706,511
46.706,509
46.706,513
46.706,512
46.706,512
46.706,513
46.706,512
46.706,510
46.706,513
46.706,512
46.706,513
46.706,512
46.706,511
46.706,511
46.706,511
46.706,512
46.706,513
46.706,512
46.706,513
46.706,514
46.706,511
46.706,513
46.706,512
46.706,512
46.706,513
46.706,511
46.706,512
46.706,514
46.706,513
46.706,512
46.706,513
46.706,511
46.706,512
46.706,514
46.706,512
46.706,513
46.706,513
46.706,513
46.706,515
46.706,513
46.706,513
46.706,511
46.706,513
46.752,514
