time,M1
14.797,500
14.797,515
14.797,515
14.797,508
14.797,507
14.797,511
14.797,512
14.797,514
14.797,519
14.797,513
14.797,511
14.797,517
14.797,509
14.797,511
14.797,511
14.797,513
14.797,515
14.797,501
14.797,521
14.797,500
14.797,508
14.797,499
14.797,516
14.797,537
14.797,519
14.797,495
14.797,517
14.797,507
14.797,519
14.797,498
14.797,508
14.797,532
14.797,485
14.797,520
14.797,509
14.797,493
14.797,516
14.797,509
14.797,516
14.797,503
14.797,520
14.797,511
14.797,522
14.797,503
14.797,519
14.797,506
14.797,509
14.797,516
14.797,517
14.797,504
14.797,519
14.797,510
14.797,510
14.797,512
14.797,507
14.797,509
14.797,510
14.797,515
14.797,518
14.797,513
14.797,519
14.844,514
14.844,514
14.844,516
14.844,510
14.844,511
14.844,510
14.844,512
14.844,511
14.844,513
14.844,508
14.844,514
14.844,525
14.844,507
14.844,520
14.844,511
14.844,516
14.844,507
14.844,510
14.844,512
14.844,511
14.844,513
14.844,516
14.844,511
14.844,511
14.844,512
14.844,514
14.844,515
14.844,515
14.844,515
14.844,513
14.844,518
14.844,504
14.844,509
14.844,510
14.844,513
14.844,513
14.844,512
14.844,516
14.844,513
14.844,514
14.844,513
14.844,513
14.844,514
14.844,513
14.844,514
14.844,517
14.844,518
14.844,516
14.844,513
14.844,516
14.844,514
14.844,514
14.844,513
14.844,514
14.844,510
14.844,511
14.844,515
14.844,514
14.844,510
14.844,512
14.844,509
14.844,510
14.844,512
14.891,511
14.891,514
14.891,513
14.891,513
14.891,512
14.891,512
14.891,512
14.891,511
14.891,512
14.891,512
14.891,512
14.891,510
14.891,511
14.891,511
14.891,511
14.891,512
14.891,515
14.891,513
14.891,514
14.891,515
14.891,514
14.891,514
14.891,514
14.891,513
14.891,514
14.891,516
14.891,515
14.891,514
14.891,513
14.891,511
14.891,513
14.891,511
14.891,513
14.891,511
14.891,510
14.891,515
14.891,510
14.891,512
14.891,513
14.891,513
14.891,513
14.891,514
14.891,514
14.891,513
14.891,515
14.891,514
14.891,513
14.891,513
14.891,512
14.891,511
14.891,512
14.891,512
14.891,512
14.891,514
14.891,512
14.891,512
14.891,513
14.891,512
14.891,512
14.891,513
14.891,511
14.891,512
14.891,512
14.891,513
14.939,513
14.939,513
14.939,515
14.939,513
14.939,512
14.939,512
14.939,512
14.939,512
14.939,513
14.939,512
14.939,512
14.939,512
14.939,514
14.939,508
14.939,512
14.939,510
14.939,510
14.939,511
14.939,502
14.939,512
14.939,512
14.939,511
14.939,512
14.939,513
14.939,512
14.939,513
14.939,515
14.939,513
14.939,515
14.939,514
14.939,514
14.939,516
14.939,513
14.939,513
14.939,514
14.939,513
14.939,513
14.939,512
14.939,513
14.939,511
14.939,511
14.939,512
14.939,511
14.939,511
14.939,510
14.939,511
14.939,511
14.939,512
14.939,512
14.939,512
14.939,511
14.939,513
14.939,512
14.939,512
14.939,514
14.939,512
14.939,512
14.939,512
14.939,514
14.939,514
14.939,514
14.939,513
14.939,513
14.985,512
14.985,511
