time,M1
17.951,511
17.951,512
17.951,512
17.951,513
17.951,515
17.951,513
17.951,515
17.951,513
17.951,511
17.951,514
17.951,514
17.951,513
17.951,512
17.951,511
17.951,511
17.951,511
17.951,511
17.951,513
17.951,512
17.951,512
17.951,512
17.951,513
17.951,514
17.951,513
17.951,512
17.951,512
17.951,511
17.951,512
17.951,514
17.951,513
17.951,514
17.951,511
17.951,512
17.951,513
17.951,513
17.951,514
17.951,514
17.951,513
17.951,513
17.951,512
17.951,513
17.951,512
17.951,512
17.951,511
17.951,512
17.951,511
17.951,512
17.951,512
17.951,512
17.951,514
17.951,513
17.951,513
17.951,512
17.951,513
17.951,512
17.951,512
17.951,511
17.951,512
17.951,514
17.951,512
17.951,513
17.951,512
17.951,513
17.999,512
17.999,512
17.999,512
17.999,511
17.999,512
17.999,511
17.999,512
17.999,512
17.999,512
17.999,511
17.999,511
17.999,513
17.999,514
17.999,512
17.999,512
17.999,512
17.999,512
17.999,511
17.999,512
17.999,512
17.999,511
17.999,512
17.999,512
17.999,512
17.999,512
17.999,513
17.999,513
17.999,512
17.999,514
17.999,514
17.999,514
17.999,513
17.999,512
17.999,511
17.999,512
17.999,512
17.999,512
17.999,513
17.999,512
17.999,512
17.999,511
17.999,513
17.999,512
17.999,512
17.999,513
17.999,512
17.999,511
17.999,512
17.999,512
17.999,511
17.999,512
17.999,512
17.999,511
17.999,512
17.999,511
17.999,511
17.999,511
17.999,512
17.999,512
17.999,513
17.999,512
17.999,513
17.999,512
17.999,513
18.047,512
18.047,512
18.047,513
18.047,513
18.047,511
18.047,512
18.047,511
18.047,512
18.047,511
18.047,511
18.047,513
18.047,512
18.047,511
18.047,511
18.047,511
18.047,512
18.047,512
18.047,512
18.047,513
18.047,513
18.047,513
18.047,513
18.047,513
18.047,512
18.047,513
18.047,513
18.047,511
18.047,512
18.047,513
18.047,514
18.047,513
18.047,512
18.047,512
18.047,512
18.047,511
18.047,511
18.047,511
18.047,514
18.047,512
18.047,511
18.047,513
18.047,514
18.047,512
18.047,512
18.047,513
18.047,512
18.047,512
18.047,513
18.047,513
18.047,512
18.047,512
18.047,513
18.047,512
18.047,512
18.047,513
18.047,512
18.047,513
18.047,512
18.047,515
18.047,513
18.047,512
18.047,512
18.047,512
18.047,512
18.094,510
18.094,509
18.094,512
18.094,510
18.094,511
18.094,513
18.094,513
18.094,511
18.094,513
18.094,513
18.094,513
18.094,512
18.094,513
18.094,513
18.094,513
18.094,513
18.094,514
18.094,516
18.094,514
18.094,513
18.094,514
18.094,513
18.094,514
18.094,514
18.094,513
18.094,514
18.094,512
18.094,513
18.094,513
18.094,512
18.094,512
18.094,512
18.094,513
18.094,511
18.094,512
18.094,512
18.094,513
18.094,512
18.094,512
18.094,512
18.094,513
18.094,512
18.094,512
18.094,513
18.094,512
18.094,514
18.094,512
18.094,513
18.094,512
18.094,513
18.094,513
18.094,513
18.094,513
18.094,513
18.094,513
18.094,513
18.094,513
18.094,512
18.094,513
18.094,514
18.094,515
18.094,514
18.094,514
18.141,513
18.141,512
18.141,512
18.141,512
18.141,511
18.141,512
18.141,513
18.141,512
18.141,513
18.141,513
18.141,512
18.141,512
18.141,513
18.141,512
18.141,513
18.141,512
18.141,513
18.141,513
18.141,513
18.141,513
18.141,512
18.141,512
18.141,511
18.141,512
18.141,512
18.141,511
18.141,511
18.141,512
18.141,512
18.141,513
18.141,512
18.141,512
18.141,511
18.141,514
18.141,513
18.141,512
18.141,513
18.141,512
18.141,511
18.141,512
18.141,514
18.141,512
18.141,513
18.141,513
18.141,512
18.141,513
18.141,513
18.141,512
18.141,513
18.141,513
18.141,512
18.141,512
18.141,513
18.141,512
18.141,513
18.141,512
18.141,512
18.141,513
18.141,513
18.141,514
18.141,513
18.141,513
18.141,513
18.188,513
18.188,512
18.188,513
18.188,513
18.188,512
18.188,513
18.188,512
18.188,511
18.188,513
18.188,512
18.188,512
18.188,512
18.188,513
18.188,512
18.188,512
18.188,513
18.188,514
18.188,512
18.188,513
18.188,513
18.188,512
18.188,512
18.188,513
18.188,514
18.188,513
18.188,513
18.188,512
18.188,513
18.188,512
18.188,512
18.188,512
18.188,512
18.188,513
18.188,511
18.188,512
18.188,512
18.188,512
18.188,511
18.188,513
18.188,512
18.188,511
18.188,513
18.188,512
18.188,512
18.188,512
18.188,512
18.188,512
18.188,512
18.188,514
18.188,514
18.188,513
18.188,511
18.188,511
18.188,512
18.188,512
18.188,513
18.188,512
18.188,513
18.188,512
18.188,514
18.188,513
18.188,513
18.188,514
18.234,514
18.234,514
18.234,513
18.234,513
18.234,513
18.234,514
18.234,513
18.234,514
18.234,513
18.234,514
18.234,513
18.234,515
18.234,513
18.234,512
18.234,513
18.234,513
18.234,514
18.234,513
18.234,512
18.234,512
18.234,513
18.234,513
18.234,513
18.234,513
18.234,513
18.234,513
18.234,513
18.234,513
18.234,512
18.234,512
18.234,513
18.234,513
18.234,513
18.234,513
18.234,513
18.234,513
18.234,512
18.234,513
18.234,514
18.234,513
18.234,513
18.234,512
18.234,513
18.234,514
18.234,512
18.234,512
18.234,512
18.234,512
18.234,511
18.234,512
18.234,512
18.234,511
18.234,513
18.234,512
18.234,513
18.234,513
18.234,513
18.234,513
18.234,512
18.234,513
18.234,514
18.234,513
18.234,513
18.282,513
18.282,513
18.282,512
18.282,512
18.282,512
18.282,513
18.282,512
18.282,513
18.282,512
18.282,514
18.282,513
18.282,512
18.282,513
18.282,512
18.282,513
18.282,513
18.282,513
18.282,512
18.282,512
18.282,513
18.282,512
18.282,513
18.282,513
18.282,512
18.282,512
18.282,512
18.282,513
18.282,513
18.282,514
18.282,514
18.282,514
18.282,512
18.282,512
18.282,513
18.282,513
18.282,513
18.282,514
18.282,514
18.282,512
18.282,512
18.282,513
18.282,512
18.282,513
18.282,513
18.282,511
18.282,512
18.282,512
18.282,513
18.282,513
18.282,514
18.282,514
18.282,512
18.282,513
18.282,513
18.282,512
18.282,514
18.282,513
18.282,513
18.282,513
18.282,513
18.282,512
18.282,513
18.282,513
18.282,512
18.282,512
18.33,512
18.33,512
18.33,512
18.33,513
18.33,512
18.33,512
18.33,511
18.33,513
18.33,514
18.33,514
18.33,513
18.33,512
18.33,513
18.33,511
18.33,511
18.33,512
18.33,512
18.33,512
18.33,512
18.33,512
18.33,513
18.33,513
18.33,513
18.33,512
18.33,513
18.33,513
18.33,512
18.33,513
18.33,513
18.33,513
18.33,514
18.33,513
18.33,513
18.33,515
18.33,512
18.33,514
18.33,513
18.33,514
18.33,513
18.33,512
18.33,513
18.33,513
18.33,513
18.33,511
18.33,512
18.33,512
18.33,511
18.33,512
18.33,511
18.33,513
18.33,513
18.33,514
18.33,513
18.33,513
18.33,514
18.33,514
18.33,513
18.33,513
18.33,514
18.33,514
18.33,512
18.33,513
18.33,513
18.33,513
18.375,513
18.375,512
18.375,513
18.375,512
18.375,511
18.375,512
18.375,514
18.375,512
18.375,511
18.375,512
18.375,513
18.375,513
18.375,513
18.375,512
18.375,512
18.375,512
18.375,512
18.375,513
18.375,513
18.375,512
18.375,512
18.375,513
18.375,512
18.375,512
18.375,511
18.375,512
18.375,512
18.375,513
18.375,513
18.375,513
18.375,513
18.375,511
18.375,512
18.375,513
18.375,513
18.375,512
18.375,513
18.375,512
18.375,512
18.375,513
18.375,512
18.375,512
18.375,513
18.375,514
18.375,512
18.375,513
18.375,513
18.375,512
18.375,511
18.375,512
18.375,512
18.375,513
18.375,513
18.375,513
18.375,513
18.375,513
18.375,513
18.375,512
18.375,512
18.375,512
18.375,512
18.423,513
18.423,512
18.423,513
18.423,512
18.423,512
18.423,512
18.423,511
18.423,512
18.423,513
18.423,513
18.423,513
18.423,513
18.423,512
18.423,512
18.423,512
18.423,513
