time,X1,Y1,X2,Y2,Z2
22.366,90.01,71.82,1.53,-8.89,-3.4
22.366,90.16,71.68,1.54,-8.91,-3.44
22.366,90.16,71.53,1.54,-8.91,-3.44
22.366,90.16,71.68,1.54,-8.91,-3.44
22.411,90.16,71.53,1.54,-8.91,-3.44
22.411,90.31,71.39,1.54,-8.91,-3.44
22.411,90.16,71.39,1.54,-8.91,-3.44
22.411,90.01,71.53,1.64,-8.92,-3.42
22.411,90.01,71.39,1.64,-8.92,-3.42
22.411,89.86,71.39,1.64,-8.92,-3.42
22.411,89.86,71.39,1.64,-8.92,-3.42
22.411,90.01,71.25,1.64,-8.92,-3.42
22.411,90.16,71.25,1.64,-8.92,-3.42
22.411,90.16,71.25,1.79,-8.87,-3.35
22.411,90.16,71.39,1.79,-8.87,-3.35
22.411,90.16,71.25,1.79,-8.87,-3.35
22.411,90.31,71.39,1.79,-8.87,-3.35
22.411,90.31,71.25,1.79,-8.87,-3.35
22.459,90.01,71.25,1.79,-8.87,-3.35
22.459,90.16,71.53,1.74,-8.99,-3.37
22.459,90.16,71.39,1.74,-8.99,-3.37
22.459,90.31,71.25,1.74,-8.99,-3.37
22.459,90.31,71.53,1.74,-8.99,-3.37
22.459,90.31,71.53,1.74,-8.99,-3.37
22.459,90.31,71.39,1.74,-8.99,-3.37
22.459,90.31,71.39,1.66,-9.01,-3.35
22.459,90.16,71.25,1.66,-9.01,-3.35
22.459,90.31,71.39,1.66,-9.01,-3.35
22.459,90.31,71.1,1.66,-9.01,-3.35
22.459,90.31,71.25,1.66,-9.01,-3.35
22.459,90.46,71.1,1.66,-9.01,-3.35
22.459,90.31,70.96,1.82,-9.06,-3.26
22.506,90.61,70.96,1.82,-9.06,-3.26
22.506,90.46,71.1,1.82,-9.06,-3.26
22.506,90.16,71.1,1.82,-9.06,-3.26
22.506,90.16,71.1,1.82,-9.06,-3.26
22.506,90.01,71.25,1.82,-9.06,-3.26
22.506,90.16,71.25,1.82,-8.95,-3.43
22.506,89.86,71.25,1.82,-8.95,-3.43
22.506,90.16,71.39,1.82,-8.95,-3.43
22.506,90.31,71.53,1.82,-8.95,-3.43
22.506,90.46,71.96,1.82,-8.95,-3.43
22.506,90.46,71.68,1.82,-8.95,-3.43
22.506,90.46,71.68,1.49,-9.09,-3.45
22.506,90.46,71.82,1.49,-9.09,-3.45
22.506,90.31,71.96,1.49,-9.09,-3.45
22.553,90.46,71.82,1.49,-9.09,-3.45
22.553,90.31,71.68,1.49,-9.09,-3.45
22.553,90.31,71.53,1.49,-9.09,-3.45
22.553,90.31,71.39,1.61,-9.01,-3.37
22.553,90.16,71.39,1.61,-9.01,-3.37
22.553,90.31,71.25,1.61,-9.01,-3.37
22.553,90.31,71.25,1.61,-9.01,-3.37
22.553,90.16,71.25,1.61,-9.01,-3.37
22.553,90.16,71.1,1.61,-9.01,-3.37
22.553,90.31,71.39,1.61,-9.01,-3.37
22.553,90.31,71.1,1.82,-9.01,-3.44
22.553,90.31,71.1,1.82,-9.01,-3.44
22.553,90.31,71.39,1.82,-9.01,-3.44
22.553,90.46,71.25,1.82,-9.01,-3.44
22.599,90.16,71.25,1.82,-9.01,-3.44
22.599,90.16,71.39,1.82,-9.01,-3.44
22.599,90.16,71.25,1.76,-8.96,-3.35
22.599,90.16,71.25,1.76,-8.96,-3.35
22.599,90.16,71.53,1.76,-8.96,-3.35
22.599,90.16,71.53,1.76,-8.96,-3.35
22.599,90.46,71.53,1.76,-8.96,-3.35
22.599,90.31,73.82,1.76,-8.96,-3.35
22.599,90.31,71.53,1.65,-9,-3.29
22.599,90.31,71.53,1.65,-9,-3.29
22.599,90.31,71.39,1.65,-9,-3.29
22.599,90.31,71.53,1.65,-9,-3.29
22.599,90.31,71.53,1.65,-9,-3.29
22.599,90.16,71.39,1.65,-9,-3.29
22.599,89.86,71.53,1.62,-8.93,-3.27
22.646,89.86,71.39,1.62,-8.93,-3.27
22.646,90.01,71.39,1.62,-8.93,-3.27
22.646,90.01,71.39,1.62,-8.93,-3.27
22.646,90.01,71.39,1.62,-8.93,-3.27
22.646,90.01,71.25,1.62,-8.93,-3.27
22.646,90.31,71.25,1.7,-8.88,-3.29
22.646,90.46,71.39,1.7,-8.88,-3.29
22.646,90.46,71.39,1.7,-8.88,-3.29
22.646,90.61,71.39,1.7,-8.88,-3.29
22.646,90.46,71.39,1.7,-8.88,-3.29
22.646,90.31,71.25,1.7,-8.88,-3.29
22.646,90.31,71.39,1.7,-9.05,-3.26
22.646,90.31,71.39,1.7,-9.05,-3.26
22.646,90.46,71.39,1.7,-9.05,-3.26
22.693,90.31,71.68,1.7,-9.05,-3.26
22.693,90.46,71.53,1.7,-9.05,-3.26
22.693,90.46,71.53,1.7,-9.05,-3.26
22.693,90.46,71.53,1.62,-9.04,-3.29
22.693,90.46,71.68,1.62,-9.04,-3.29
22.693,90.46,71.39,1.62,-9.04,-3.29
22.693,90.46,71.39,1.62,-9.04,-3.29
22.693,90.46,71.53,1.62,-9.04,-3.29
22.693,90.31,71.39,1.62,-9.04,-3.29
22.693,90.46,71.53,1.64,-9.04,-3.25
22.693,90.31,71.53,1.64,-9.04,-3.25
22.693,90.46,71.68,1.64,-9.04,-3.25
22.693,90.46,71.82,1.64,-9.04,-3.25
22.693,90.31,71.39,1.64,-9.04,-3.25
22.741,90.46,71.53,1.64,-9.04,-3.25
22.741,90.46,71.53,1.59,-9.17,-3.14
22.741,90.46,71.53,1.59,-9.17,-3.14
22.741,90.46,71.39,1.59,-9.17,-3.14
22.741,90.61,71.25,1.59,-9.17,-3.14
22.741,90.76,71.25,1.59,-9.17,-3.14
22.741,90.91,71.25,1.59,-9.17,-3.14
22.741,90.61,71.25,1.72,-9.26,-3.12
22.741,90.61,71.39,1.72,-9.26,-3.12
22.741,90.46,71.53,1.72,-9.26,-3.12
22.741,90.31,71.53,1.72,-9.26,-3.12
22.741,90.31,71.68,1.72,-9.26,-3.12
22.741,90.16,71.68,1.72,-9.26,-3.12
22.741,90.46,71.82,1.53,-8.99,-3.1
22.788,90.46,71.53,1.53,-8.99,-3.1
22.788,90.46,71.68,1.53,-8.99,-3.1
22.788,90.61,71.53,1.53,-8.99,-3.1
22.788,90.61,71.53,1.53,-8.99,-3.1
22.788,90.46,71.68,1.53,-8.99,-3.1
22.788,90.61,71.68,1.52,-9.16,-2.99
22.788,90.46,71.68,1.52,-9.16,-2.99
22.788,90.46,71.68,1.52,-9.16,-2.99
22.788,90.31,71.53,1.52,-9.16,-2.99
22.788,90.46,71.53,1.52,-9.16,-2.99
22.788,90.46,71.25,1.52,-9.16,-2.99
22.788,90.46,71.39,1.59,-9.03,-3
22.788,90.31,71.53,1.59,-9.03,-3
22.788,90.16,71.25,1.59,-9.03,-3
22.788,90.16,71.39,1.59,-9.03,-3
22.836,90.01,71.25,1.59,-9.03,-3
22.836,90.31,71.39,1.59,-9.03,-3
22.836,90.31,72.53,1.68,-8.98,-2.99
22.836,90.31,70.39,1.68,-8.98,-2.99
22.836,90.46,71.39,1.68,-8.98,-2.99
22.836,90.16,71.39,1.68,-8.98,-2.99
22.836,90.46,71.53,1.68,-8.98,-2.99
22.836,90.31,71.39,1.68,-8.98,-2.99
22.836,90.31,71.25,1.64,-9.02,-3.04
22.836,90.16,71.68,1.64,-9.02,-3.04
22.836,90.31,71.39,1.64,-9.02,-3.04
22.836,90.16,71.53,1.64,-9.02,-3.04
22.836,90.31,71.68,1.64,-9.02,-3.04
22.836,90.46,71.68,1.64,-9.02,-3.04
22.883,90.61,71.53,1.57,-9.07,-2.97
22.883,90.61,71.53,1.57,-9.07,-2.97
22.883,90.61,71.39,1.57,-9.07,-2.97
22.883,90.46,71.39,1.57,-9.07,-2.97
22.883,90.46,71.53,1.57,-9.07,-2.97
22.883,90.31,71.68,1.57,-9.07,-2.97
22.883,90.31,71.53,1.57,-9.07,-2.97
22.883,90.61,71.68,1.56,-9.06,-2.98
22.883,90.46,71.53,1.56,-9.06,-2.98
22.883,90.46,71.68,1.56,-9.06,-2.98
22.883,90.76,71.68,1.56,-9.06,-2.98
22.883,90.61,71.82,1.56,-9.06,-2.98
22.883,90.46,71.25,1.56,-9.06,-2.98
22.883,90.31,71.68,1.47,-9.09,-2.92
22.883,90.46,71.96,1.47,-9.09,-2.92
22.928,90.76,71.68,1.47,-9.09,-2.92
22.928,90.61,71.68,1.47,-9.09,-2.92
22.928,90.76,71.53,1.47,-9.09,-2.92
22.928,90.61,71.53,1.47,-9.09,-2.92
22.928,90.61,71.1,1.55,-9.18,-2.95
22.928,90.76,71.53,1.55,-9.18,-2.95
22.928,90.91,71.68,1.55,-9.18,-2.95
22.928,90.61,71.53,1.55,-9.18,-2.95
22.928,90.91,71.39,1.55,-9.18,-2.95
22.928,90.46,71.39,1.55,-9.18,-2.95
22.928,90.61,71.39,1.58,-9.23,-2.99
22.928,90.61,71.39,1.58,-9.23,-2.99
22.928,90.46,71.53,1.58,-9.23,-2.99
22.975,91.22,71.39,1.58,-9.23,-2.99
22.975,90.31,71.1,1.58,-9.23,-2.99
22.975,90.16,71.39,1.58,-9.23,-2.99
22.975,90.16,71.53,1.59,-9.02,-2.91
22.975,90.16,71.53,1.59,-9.02,-2.91
22.975,90.31,71.39,1.59,-9.02,-2.91
22.975,90.01,71.53,1.59,-9.02,-2.91
22.975,90.16,71.53,1.59,-9.02,-2.91
22.975,90.16,71.53,1.59,-9.02,-2.91
22.975,90.31,71.53,1.58,-8.85,-2.89
22.975,90.91,71.53,1.58,-8.85,-2.89
22.975,89.86,71.53,1.58,-8.85,-2.89
22.975,90.01,71.53,1.58,-8.85,-2.89
22.975,90.16,71.53,1.58,-8.85,-2.89
23.023,90.01,71.53,1.58,-8.85,-2.89
23.023,90.16,71.53,1.59,-8.87,-3.04
23.023,90.01,71.53,1.59,-8.87,-3.04
23.023,90.01,69.1,1.59,-8.87,-3.04
23.023,90.01,71.39,1.59,-8.87,-3.04
23.023,89.86,71.39,1.59,-8.87,-3.04
23.023,89.86,71.53,1.59,-8.87,-3.04
23.023,89.71,71.68,1.59,-8.75,-3.2
23.023,89.71,71.39,1.59,-8.75,-3.2
23.023,89.71,71.39,1.59,-8.75,-3.2
23.023,89.86,71.25,1.59,-8.75,-3.2
23.023,89.71,71.39,1.59,-8.75,-3.2
23.023,90.16,71.53,1.59,-8.75,-3.2
23.023,90.31,71.53,1.56,-8.9,-3.15
23.023,90.46,71.82,1.56,-8.9,-3.15
23.071,90.16,71.53,1.56,-8.9,-3.15
23.071,90.01,71.39,1.56,-8.9,-3.15
23.071,90.01,71.53,1.56,-8.9,-3.15
23.071,90.01,71.53,1.56,-8.9,-3.15
23.071,90.01,71.68,1.59,-8.88,-3.24
23.071,90.16,71.68,1.59,-8.88,-3.24
23.071,90.31,71.82,1.59,-8.88,-3.24
23.071,90.01,71.68,1.59,-8.88,-3.24
23.071,90.01,71.53,1.59,-8.88,-3.24
23.071,90.01,71.68,1.59,-8.88,-3.24
23.071,90.01,71.53,1.49,-8.86,-3.13
23.071,90.01,71.68,1.49,-8.86,-3.13
23.071,90.16,71.68,1.49,-8.86,-3.13
23.071,90.01,71.68,1.49,-8.86,-3.13
23.071,90.01,71.53,1.49,-8.86,-3.13
23.118,90.16,71.53,1.49,-8.86,-3.13
23.118,89.86,71.1,1.53,-8.8,-3.29
23.118,90.01,71.25,1.53,-8.8,-3.29
23.118,90.31,71.53,1.53,-8.8,-3.29
23.118,90.31,71.25,1.53,-8.8,-3.29
23.118,90.31,71.25,1.53,-8.8,-3.29
23.118,90.31,71.68,1.53,-8.8,-3.29
23.118,90.76,70.82,1.5,-9.06,-2.65
23.118,91.97,70.96,1.5,-9.06,-2.65
23.118,93.18,71.39,1.5,-9.06,-2.65
23.118,92.72,71.39,1.5,-9.06,-2.65
23.118,89.86,71.96,1.5,-9.06,-2.65
23.118,86.84,71.96,1.5,-9.06,-2.65
23.118,84.88,70.67,2.01,-7.65,-7.96
23.164,87.9,70.96,2.01,-7.65,-7.96
23.164,90.16,71.39,2.01,-7.65,-7.96
23.164,91.37,71.25,2.01,-7.65,-7.96
23.164,91.52,71.1,2.01,-7.65,-7.96
23.164,91.06,70.96,2.01,-7.65,-7.96
23.164,90.76,71.39,2.01,-7.65,-7.96
23.164,90.31,71.96,1.61,-9.16,-1.81
23.164,90.31,72.82,1.61,-9.16,-1.81
23.164,90.46,73.25,1.61,-9.16,-1.81
23.164,90.91,73.25,1.61,-9.16,-1.81
23.164,90.61,72.96,1.61,-9.16,-1.81
23.164,90.31,72.68,1.61,-9.16,-1.81
23.164,90.31,71.82,1.07,-9.22,-4.49
23.164,90.31,71.25,1.07,-9.22,-4.49
23.21,90.16,70.96,1.07,-9.22,-4.49
23.21,89.86,70.67,1.07,-9.22,-4.49
23.21,89.86,70.67,1.07,-9.22,-4.49
23.21,90.01,70.67,1.07,-9.22,-4.49
23.21,90.31,71.1,1.93,-8.86,-3.34
23.21,90.46,71.39,1.93,-8.86,-3.34
23.21,90.31,71.53,1.93,-8.86,-3.34
23.21,90.01,71.82,1.93,-8.86,-3.34
23.21,90.01,71.82,1.93,-8.86,-3.34
23.21,90.46,71.82,1.93,-8.86,-3.34
23.21,89.56,72.11,1.42,-9.06,-3.91
23.21,88.35,71.82,1.42,-9.06,-3.91
23.21,88.65,71.25,1.42,-9.06,-3.91
23.21,88.95,71.25,1.42,-9.06,-3.91
23.258,90.31,71.39,1.42,-9.06,-3.91
23.258,90.91,71.82,1.42,-9.06,-3.91
23.258,90.31,71.96,1.45,-8.99,-3.31
23.258,89.56,71.68,1.45,-8.99,-3.31
23.258,89.71,72.96,1.45,-8.99,-3.31
23.258,90.01,72.11,1.45,-8.99,-3.31
23.258,90.01,72.11,1.45,-8.99,-3.31
23.258,89.86,71.96,1.45,-8.99,-3.31
23.258,90.46,71.82,1.46,-8.88,-4.29
23.258,88.8,71.68,1.46,-8.88,-4.29
23.258,87.3,71.39,1.46,-8.88,-4.29
23.258,88.8,71.25,1.46,-8.88,-4.29
23.258,91.06,71.1,1.46,-8.88,-4.29
23.258,91.97,71.25,1.46,-8.88,-4.29
23.305,91.67,71.39,1.66,-9.47,-2.83
23.305,90.76,71.68,1.66,-9.47,-2.83
23.305,90.76,71.82,1.66,-9.47,-2.83
23.305,90.46,72.11,1.66,-9.47,-2.83
23.305,90.31,72.11,1.66,-9.47,-2.83
23.305,89.86,71.53,1.66,-9.47,-2.83
23.305,90.01,71.53,1.58,-8.98,-3.92
23.305,90.01,71.53,1.58,-8.98,-3.92
23.305,89.86,71.53,1.58,-8.98,-3.92
23.305,89.86,71.39,1.58,-8.98,-3.92
23.305,89.56,71.53,1.58,-8.98,-3.92
23.305,89.41,71.39,1.58,-8.98,-3.92
23.305,89.26,71.53,1.57,-8.65,-4.18
23.305,89.26,71.53,1.57,-8.65,-4.18
23.305,88.65,71.53,1.57,-8.65,-4.18
23.352,88.8,71.25,1.57,-8.65,-4.18
23.352,89.56,71.53,1.57,-8.65,-4.18
23.352,90.16,71.39,1.57,-8.65,-4.18
23.352,90.46,71.82,1.61,-8.9,-3.97
23.352,90.31,72.11,1.61,-8.9,-3.97
23.352,89.71,71.96,1.61,-8.9,-3.97
23.352,89.56,71.82,1.61,-8.9,-3.97
23.352,89.41,71.68,1.61,-8.9,-3.97
23.352,89.41,71.68,1.61,-8.9,-3.97
23.352,89.56,71.25,1.53,-8.6,-4.19
23.352,89.86,71.96,1.53,-8.6,-4.19
23.352,90.01,72.11,1.53,-8.6,-4.19
23.352,90.01,72.25,1.53,-8.6,-4.19
23.352,89.56,72.11,1.53,-8.6,-4.19
23.399,89.1,72.11,1.53,-8.6,-4.19
23.399,89.1,71.82,1.34,-8.52,-4.26
23.399,89.26,71.82,1.34,-8.52,-4.26
23.399,89.41,71.96,1.34,-8.52,-4.26
23.399,89.41,71.96,1.34,-8.52,-4.26
23.399,89.41,71.82,1.34,-8.52,-4.26
23.399,89.1,71.82,1.34,-8.52,-4.26
23.399,89.1,71.82,1.52,-8.44,-4.32
23.399,89.1,71.39,1.52,-8.44,-4.32
23.399,89.1,71.53,1.52,-8.44,-4.32
23.399,89.41,71.53,1.52,-8.44,-4.32
23.399,89.41,71.68,1.52,-8.44,-4.32
23.399,89.41,71.53,1.52,-8.44,-4.32
23.399,89.41,71.96,1.54,-8.51,-4.11
23.447,89.56,71.96,1.54,-8.51,-4.11
23.447,89.56,71.96,1.54,-8.51,-4.11
23.447,89.56,72.11,1.54,-8.51,-4.11
23.447,89.56,71.82,1.54,-8.51,-4.11
23.447,89.71,71.82,1.54,-8.51,-4.11
23.447,89.71,71.68,1.47,-8.65,-4.22
23.447,89.41,73.25,1.47,-8.65,-4.22
23.447,89.41,71.68,1.47,-8.65,-4.22
23.447,89.41,71.68,1.47,-8.65,-4.22
23.447,89.41,71.96,1.47,-8.65,-4.22
23.447,89.41,71.82,1.47,-8.65,-4.22
23.447,89.56,71.82,1.48,-8.61,-4.13
23.447,89.26,71.68,1.48,-8.61,-4.13
23.447,89.1,71.82,1.48,-8.61,-4.13
23.493,89.26,71.39,1.48,-8.61,-4.13
23.493,89.41,71.68,1.48,-8.61,-4.13
23.493,89.56,71.68,1.48,-8.61,-4.13
23.493,89.56,71.82,1.51,-8.58,-4.15
23.493,89.56,71.82,1.51,-8.58,-4.15
23.493,89.41,71.68,1.51,-8.58,-4.15
23.493,89.41,71.82,1.51,-8.58,-4.15
23.493,89.56,71.82,1.51,-8.58,-4.15
23.493,89.56,71.68,1.51,-8.58,-4.15
23.493,89.71,71.68,1.5,-8.61,-4.06
23.493,89.41,71.53,1.5,-8.61,-4.06
23.493,89.41,71.53,1.5,-8.61,-4.06
23.493,89.56,71.39,1.5,-8.61,-4.06
23.493,89.71,71.53,1.5,-8.61,-4.06
23.539,89.56,71.39,1.5,-8.61,-4.06
23.539,89.71,71.68,1.65,-8.64,-3.94
23.539,89.56,71.82,1.65,-8.64,-3.94
23.539,89.71,71.68,1.65,-8.64,-3.94
23.539,89.71,71.82,1.65,-8.64,-3.94
23.539,89.71,72.11,1.65,-8.64,-3.94
23.539,89.86,71.82,1.65,-8.64,-3.94
23.539,89.71,71.82,1.42,-8.73,-3.95
23.539,89.86,71.96,1.42,-8.73,-3.95
23.539,89.71,71.82,1.42,-8.73,-3.95
23.539,89.71,71.68,1.42,-8.73,-3.95
23.539,89.71,71.68,1.42,-8.73,-3.95
23.539,89.56,71.68,1.42,-8.73,-3.95
23.539,89.56,71.39,1.54,-8.63,-4.01
23.586,89.41,71.39,1.54,-8.63,-4.01
23.586,89.41,71.53,1.54,-8.63,-4.01
23.586,89.41,71.1,1.54,-8.63,-4.01
23.586,89.41,71.1,1.54,-8.63,-4.01
23.586,89.56,71.25,1.54,-8.63,-4.01
23.586,89.71,71.25,1.86,-8.62,-4.18
23.586,89.71,71.25,1.86,-8.62,-4.18
23.586,89.71,71.39,1.86,-8.62,-4.18
23.586,89.71,71.39,1.86,-8.62,-4.18
23.586,89.86,71.53,1.86,-8.62,-4.18
23.586,89.86,71.68,1.86,-8.62,-4.18
23.586,90.01,71.82,1.86,-8.62,-4.18
23.586,90.01,71.82,1.61,-8.85,-4.46
23.586,89.86,71.82,1.61,-8.85,-4.46
23.633,89.71,71.96,1.61,-8.85,-4.46
23.633,89.56,71.96,1.61,-8.85,-4.46
23.633,89.41,71.82,1.61,-8.85,-4.46
23.633,89.41,71.82,1.33,-8.62,-4.09
23.633,89.26,72.25,1.33,-8.62,-4.09
23.633,89.56,71.82,1.33,-8.62,-4.09
23.633,89.86,71.82,1.33,-8.62,-4.09
23.633,89.41,71.53,1.33,-8.62,-4.09
23.633,89.26,71.53,1.33,-8.62,-4.09
23.633,89.26,71.39,1.33,-8.62,-4.09
23.633,89.41,71.39,1.62,-8.48,-4.04
23.633,89.56,71.39,1.62,-8.48,-4.04
23.633,89.71,71.53,1.62,-8.48,-4.04
23.633,89.71,71.68,1.62,-8.48,-4.04
23.633,89.71,71.53,1.62,-8.48,-4.04
23.68,89.71,71.68,1.62,-8.48,-4.04
23.68,89.71,71.68,1.66,-8.72,-4.17
23.68,89.86,71.68,1.66,-8.72,-4.17
23.68,90.16,71.68,1.66,-8.72,-4.17
23.68,90.01,71.68,1.66,-8.72,-4.17
23.68,90.16,71.53,1.66,-8.72,-4.17
23.68,89.86,71.53,1.66,-8.72,-4.17
23.68,89.71,71.39,1.65,-8.87,-4.46
23.68,89.71,71.53,1.65,-8.87,-4.46
23.68,89.71,71.53,1.65,-8.87,-4.46
23.68,90.01,71.53,1.65,-8.87,-4.46
23.68,90.16,71.53,1.65,-8.87,-4.46
23.68,90.16,71.39,1.65,-8.87,-4.46
23.68,89.71,71.39,1.7,-8.93,-4.3
23.726,89.71,71.39,1.7,-8.93,-4.3
23.726,90.01,71.25,1.7,-8.93,-4.3
23.726,89.71,71.53,1.7,-8.93,-4.3
23.726,89.71,71.39,1.7,-8.93,-4.3
23.726,89.71,71.39,1.7,-8.93,-4.3
23.726,89.71,70.25,1.74,-8.74,-4.48
23.726,89.56,71.53,1.74,-8.74,-4.48
23.726,89.1,71.68,1.74,-8.74,-4.48
23.726,89.41,71.68,1.74,-8.74,-4.48
23.726,89.41,71.96,1.74,-8.74,-4.48
23.726,89.56,71.96,1.74,-8.74,-4.48
23.726,89.56,71.82,1.57,-8.65,-4.25
23.726,89.56,71.68,1.57,-8.65,-4.25
23.726,89.56,71.68,1.57,-8.65,-4.25
23.773,89.56,71.82,1.57,-8.65,-4.25
23.773,89.56,71.53,1.57,-8.65,-4.25
23.773,89.71,71.53,1.57,-8.65,-4.25
23.773,89.56,71.53,1.66,-8.63,-4.08
23.773,89.56,71.39,1.66,-8.63,-4.08
23.773,89.71,71.25,1.66,-8.63,-4.08
23.773,89.71,71.39,1.66,-8.63,-4.08
23.773,89.56,71.53,1.66,-8.63,-4.08
23.773,89.56,71.53,1.66,-8.63,-4.08
23.773,89.56,71.53,1.68,-8.65,-4.01
23.773,89.71,71.68,1.68,-8.65,-4.01
23.773,89.56,71.53,1.68,-8.65,-4.01
23.773,89.71,71.39,1.68,-8.65,-4.01
23.773,89.56,71.53,1.68,-8.65,-4.01
23.821,89.71,71.53,1.68,-8.65,-4.01
23.821,89.41,71.53,1.64,-8.65,-4.01
23.821,89.56,71.68,1.64,-8.65,-4.01
23.821,89.56,71.39,1.64,-8.65,-4.01
23.821,89.56,71.68,1.64,-8.65,-4.01
23.821,89.56,71.39,1.64,-8.65,-4.01
23.821,89.56,71.53,1.64,-8.65,-4.01
23.821,89.56,71.39,1.66,-8.64,-4.02
23.821,89.86,71.39,1.66,-8.64,-4.02
23.821,89.86,71.53,1.66,-8.64,-4.02
23.821,89.71,71.39,1.66,-8.64,-4.02
23.821,89.86,71.68,1.66,-8.64,-4.02
23.821,89.56,71.68,1.66,-8.64,-4.02
23.821,89.71,71.68,1.59,-8.73,-4.02
23.821,89.56,71.68,1.59,-8.73,-4.02
23.867,89.56,71.68,1.59,-8.73,-4.02
23.867,89.71,71.53,1.59,-8.73,-4.02
23.867,89.86,71.68,1.59,-8.73,-4.02
23.867,89.56,71.53,1.59,-8.73,-4.02
23.867,89.86,71.39,1.67,-8.69,-3.98
23.867,89.71,71.39,1.67,-8.69,-3.98
23.867,89.86,71.68,1.67,-8.69,-3.98
23.867,89.86,71.53,1.67,-8.69,-3.98
23.867,89.86,71.39,1.67,-8.69,-3.98
23.867,89.86,71.53,1.67,-8.69,-3.98
23.867,89.71,70.82,1.73,-8.7,-3.96
23.867,89.86,71.39,1.73,-8.7,-3.96
23.867,89.41,71.53,1.73,-8.7,-3.96
23.867,89.56,71.39,1.73,-8.7,-3.96
23.915,89.56,71.53,1.73,-8.7,-3.96
23.915,89.41,71.53,1.73,-8.7,-3.96
23.915,89.71,71.68,1.68,-8.67,-4.1
23.915,89.56,71.68,1.68,-8.67,-4.1
23.915,89.71,71.53,1.68,-8.67,-4.1
23.915,89.86,71.53,1.68,-8.67,-4.1
23.915,89.86,71.39,1.68,-8.67,-4.1
23.915,89.71,71.53,1.68,-8.67,-4.1
23.915,89.86,71.39,1.69,-8.72,-4.01
23.915,89.71,71.53,1.69,-8.72,-4.01
23.915,89.71,71.25,1.69,-8.72,-4.01
23.915,89.86,71.25,1.69,-8.72,-4.01
23.915,89.86,71.39,1.69,-8.72,-4.01
23.915,90.01,71.25,1.69,-8.72,-4.01
23.961,89.86,71.25,1.69,-8.72,-4.01
23.961,89.56,71.82,1.76,-8.76,-3.95
23.961,89.56,71.25,1.76,-8.76,-3.95
23.961,89.41,71.53,1.76,-8.76,-3.95
23.961,89.41,71.53,1.76,-8.76,-3.95
23.961,89.41,71.53,1.76,-8.76,-3.95
23.961,89.41,71.68,1.76,-8.76,-3.95
23.961,89.71,71.53,1.63,-8.62,-4.18
23.961,89.71,71.39,1.63,-8.62,-4.18
23.961,89.86,71.96,1.63,-8.62,-4.18
23.961,89.71,71.53,1.63,-8.62,-4.18
23.961,89.86,71.96,1.63,-8.62,-4.18
23.961,89.86,72.11,1.63,-8.62,-4.18
23.961,89.41,72.11,1.38,-8.73,-4.08
24.007,89.86,72.11,1.38,-8.73,-4.08
24.007,89.86,71.96,1.38,-8.73,-4.08
24.007,89.86,71.96,1.38,-8.73,-4.08
24.007,90.01,71.82,1.38,-8.73,-4.08
24.007,88.95,71.68,1.38,-8.73,-4.08
24.007,90.01,71.53,1.56,-8.83,-4.06
24.007,89.86,71.25,1.56,-8.83,-4.06
24.007,89.71,71.39,1.56,-8.83,-4.06
24.007,89.56,71.39,1.56,-8.83,-4.06
24.007,89.71,71.39,1.56,-8.83,-4.06
24.007,89.86,71.39,1.56,-8.83,-4.06
24.007,89.56,71.39,1.78,-8.75,-4.12
