time,X1,Y1,X2,Y2,Z2
17.406,90.76,71.25,1.46,-9.13,-2.87
17.406,90.61,71.53,1.46,-9.13,-2.87
17.452,90.91,71.39,1.46,-9.13,-2.87
17.452,90.76,71.39,1.61,-9.21,-2.85
17.452,90.76,71.39,1.61,-9.21,-2.85
17.452,90.91,71.53,1.61,-9.21,-2.85
17.452,90.61,71.96,1.61,-9.21,-2.85
17.452,90.76,71.53,1.61,-9.21,-2.85
17.452,90.76,71.53,1.61,-9.21,-2.85
17.452,90.76,71.39,1.56,-9.21,-2.78
17.452,90.76,71.53,1.56,-9.21,-2.78
17.452,90.61,71.53,1.56,-9.21,-2.78
17.452,90.76,71.68,1.56,-9.21,-2.78
17.452,90.61,71.96,1.56,-9.21,-2.78
17.452,90.76,71.68,1.56,-9.21,-2.78
17.452,90.91,71.68,1.45,-9.2,-2.8
17.499,90.76,71.68,1.45,-9.2,-2.8
17.499,90.76,71.68,1.45,-9.2,-2.8
17.499,90.76,71.68,1.45,-9.2,-2.8
17.499,90.61,71.68,1.45,-9.2,-2.8
17.499,90.76,71.68,1.45,-9.2,-2.8
17.499,90.91,71.82,1.44,-9.28,-2.79
17.499,90.91,71.82,1.44,-9.28,-2.79
17.499,90.91,71.82,1.44,-9.28,-2.79
17.499,90.91,71.68,1.44,-9.28,-2.79
17.499,90.91,71.82,1.44,-9.28,-2.79
17.499,90.61,71.68,1.44,-9.28,-2.79
17.499,90.61,71.68,1.44,-9.28,-2.79
17.499,90.61,71.68,1.42,-9.25,-2.66
17.499,90.61,71.53,1.42,-9.25,-2.66
17.545,90.76,71.53,1.42,-9.25,-2.66
17.545,90.61,71.53,1.42,-9.25,-2.66
17.545,90.61,71.68,1.42,-9.25,-2.66
17.545,90.61,71.68,1.42,-9.25,-2.66
17.545,90.76,71.53,1.47,-9.15,-2.67
17.545,90.76,71.68,1.47,-9.15,-2.67
17.545,90.76,71.53,1.47,-9.15,-2.67
17.545,90.91,71.68,1.47,-9.15,-2.67
17.545,90.91,71.53,1.47,-9.15,-2.67
17.545,90.91,71.53,1.47,-9.15,-2.67
17.545,90.91,71.68,1.49,-9.3,-2.67
17.545,90.76,71.53,1.49,-9.3,-2.67
17.545,90.76,71.39,1.49,-9.3,-2.67
17.545,90.91,71.39,1.49,-9.3,-2.67
17.591,90.76,71.53,1.49,-9.3,-2.67
17.591,90.76,71.68,1.49,-9.3,-2.67
17.591,90.91,71.53,1.51,-9.29,-2.63
17.591,90.61,71.53,1.51,-9.29,-2.63
17.591,90.61,71.53,1.51,-9.29,-2.63
17.591,90.61,71.39,1.51,-9.29,-2.63
17.591,90.61,71.53,1.51,-9.29,-2.63
17.591,90.61,71.39,1.51,-9.29,-2.63
17.591,90.76,71.68,1.51,-9.11,-2.63
17.591,90.46,71.68,1.51,-9.11,-2.63
17.591,90.61,71.39,1.51,-9.11,-2.63
17.591,90.61,71.53,1.51,-9.11,-2.63
17.591,90.61,71.39,1.51,-9.11,-2.63
17.591,90.76,71.68,1.51,-9.11,-2.63
17.638,90.76,71.53,1.45,-9.18,-2.65
17.638,90.76,71.82,1.45,-9.18,-2.65
17.638,90.46,71.82,1.45,-9.18,-2.65
17.638,90.46,71.82,1.45,-9.18,-2.65
17.638,90.31,71.68,1.45,-9.18,-2.65
17.638,90.31,71.82,1.45,-9.18,-2.65
17.638,90.31,71.82,1.4,-8.98,-2.61
17.638,90.31,71.82,1.4,-8.98,-2.61
17.638,90.61,71.96,1.4,-8.98,-2.61
17.638,90.31,71.68,1.4,-8.98,-2.61
17.638,90.31,71.68,1.4,-8.98,-2.61
17.638,90.46,71.53,1.4,-8.98,-2.61
17.638,90.61,71.39,1.44,-9.1,-2.61
17.638,90.76,71.39,1.44,-9.1,-2.61
17.685,90.91,71.53,1.44,-9.1,-2.61
17.685,90.61,71.25,1.44,-9.1,-2.61
17.685,90.76,71.39,1.44,-9.1,-2.61
17.685,90.46,71.25,1.44,-9.1,-2.61
17.685,90.46,71.25,1.59,-9.13,-2.52
17.685,90.46,71.25,1.59,-9.13,-2.52
17.685,90.61,71.25,1.59,-9.13,-2.52
17.685,90.46,71.25,1.59,-9.13,-2.52
17.685,90.76,71.53,1.59,-9.13,-2.52
17.685,90.76,71.39,1.59,-9.13,-2.52
17.685,90.76,71.68,1.54,-9.21,-2.58
17.685,90.61,71.53,1.54,-9.21,-2.58
17.685,90.76,71.68,1.54,-9.21,-2.58
17.685,90.91,71.53,1.54,-9.21,-2.58
17.73,90.61,71.53,1.54,-9.21,-2.58
17.73,90.76,71.68,1.54,-9.21,-2.58
17.73,90.46,71.53,1.48,-9.17,-2.64
17.73,90.46,71.68,1.48,-9.17,-2.64
17.73,90.76,71.68,1.48,-9.17,-2.64
17.73,90.91,71.53,1.48,-9.17,-2.64
17.73,90.76,71.53,1.48,-9.17,-2.64
17.73,90.61,71.39,1.48,-9.17,-2.64
17.73,90.76,71.39,1.5,-9.16,-2.57
17.73,90.61,71.53,1.5,-9.16,-2.57
17.73,90.61,71.25,1.5,-9.16,-2.57
17.73,90.46,71.53,1.5,-9.16,-2.57
17.73,90.31,71.39,1.5,-9.16,-2.57
17.73,90.46,71.82,1.5,-9.16,-2.57
17.778,90.46,71.68,1.49,-9.07,-2.8
17.778,90.46,71.68,1.49,-9.07,-2.8
17.778,90.46,71.68,1.49,-9.07,-2.8
17.778,90.31,71.68,1.49,-9.07,-2.8
17.778,90.61,71.53,1.49,-9.07,-2.8
17.778,90.31,71.82,1.49,-9.07,-2.8
17.778,90.31,71.68,1.41,-9,-2.8
17.778,90.31,71.82,1.41,-9,-2.8
17.778,90.46,71.82,1.41,-9,-2.8
17.778,90.01,71.82,1.41,-9,-2.8
17.778,90.01,71.68,1.41,-9,-2.8
17.778,89.86,71.68,1.41,-9,-2.8
17.778,89.86,71.68,1.41,-8.83,-2.83
17.778,89.71,71.39,1.41,-8.83,-2.83
17.823,90.01,71.39,1.41,-8.83,-2.83
17.823,89.86,71.39,1.41,-8.83,-2.83
17.823,90.01,71.53,1.41,-8.83,-2.83
17.823,90.16,71.68,1.41,-8.83,-2.83
17.823,90.01,71.1,1.5,-8.88,-3.11
17.823,90.01,71.53,1.5,-8.88,-3.11
17.823,90.31,71.39,1.5,-8.88,-3.11
17.823,90.16,71.39,1.5,-8.88,-3.11
17.823,90.01,71.68,1.5,-8.88,-3.11
17.823,90.31,71.39,1.5,-8.88,-3.11
17.823,90.61,71.39,1.58,-8.94,-3.03
17.823,91.06,71.68,1.58,-8.94,-3.03
17.823,91.22,71.68,1.58,-8.94,-3.03
17.823,90.91,71.82,1.58,-8.94,-3.03
17.871,91.06,71.96,1.58,-8.94,-3.03
17.871,90.61,71.68,1.58,-8.94,-3.03
17.871,90.61,71.53,1.5,-9.3,-3.08
17.871,90.46,71.68,1.5,-9.3,-3.08
17.871,90.31,71.53,1.5,-9.3,-3.08
17.871,90.31,71.25,1.5,-9.3,-3.08
17.871,90.16,71.39,1.5,-9.3,-3.08
17.871,90.16,71.25,1.5,-9.3,-3.08
17.871,90.46,71.53,1.62,-8.92,-3.01
17.871,90.01,71.53,1.62,-8.92,-3.01
17.871,90.31,71.53,1.62,-8.92,-3.01
17.871,90.31,71.39,1.62,-8.92,-3.01
17.871,90.16,71.39,1.62,-8.92,-3.01
17.871,90.16,71.53,1.62,-8.92,-3.01
17.919,90.16,71.53,1.59,-8.91,-3.05
17.919,89.86,71.39,1.59,-8.91,-3.05
17.919,89.71,71.39,1.59,-8.91,-3.05
17.919,90.16,71.53,1.59,-8.91,-3.05
17.919,90.01,71.53,1.59,-8.91,-3.05
17.919,90.01,72.11,1.59,-8.91,-3.05
17.919,90.31,71.53,1.53,-8.87,-3.29
17.919,90.31,71.53,1.53,-8.87,-3.29
17.919,90.61,71.53,1.53,-8.87,-3.29
17.919,90.31,71.53,1.53,-8.87,-3.29
17.919,90.61,71.82,1.53,-8.87,-3.29
17.919,91.52,71.53,1.53,-8.87,-3.29
17.919,92.27,71.53,1.25,-9.33,-2.45
17.919,93.33,71.82,1.25,-9.33,-2.45
17.919,92.87,71.68,1.25,-9.33,-2.45
17.966,88.5,71.82,1.25,-9.33,-2.45
17.966,83.68,72.39,1.25,-9.33,-2.45
17.966,84.13,71.82,1.25,-9.33,-2.45
17.966,87.6,72.53,0.99,-6.7,-5.9
17.966,91.67,71.96,0.99,-6.7,-5.9
17.966,95.44,71.25,0.99,-6.7,-5.9
17.966,94.83,70.96,0.99,-6.7,-5.9
17.966,92.72,71.25,0.99,-6.7,-5.9
17.966,90.76,71.53,0.99,-6.7,-5.9
17.966,89.71,71.68,1.36,-9.48,-2.8
17.966,89.26,71.82,1.36,-9.48,-2.8
17.966,89.41,71.39,1.36,-9.48,-2.8
17.966,89.56,71.39,1.36,-9.48,-2.8
17.966,89.56,71.39,1.36,-9.48,-2.8
18.013,89.56,71.82,1.36,-9.48,-2.8
18.013,89.1,71.68,1.7,-8.67,-4.37
18.013,88.95,71.68,1.7,-8.67,-4.37
18.013,89.26,71.68,1.7,-8.67,-4.37
18.013,89.71,71.82,1.7,-8.67,-4.37
18.013,90.31,71.68,1.7,-8.67,-4.37
18.013,91.06,71.82,1.7,-8.67,-4.37
18.013,91.22,71.68,1.51,-9.27,-3.65
18.013,91.06,71.39,1.51,-9.27,-3.65
18.013,90.76,71.39,1.51,-9.27,-3.65
18.013,90.91,70.96,1.51,-9.27,-3.65
18.013,90.91,71.25,1.51,-9.27,-3.65
18.013,91.06,70.96,1.51,-9.27,-3.65
18.013,91.52,70.96,1.8,-9.48,-2.96
18.06,90.46,70.67,1.8,-9.48,-2.96
18.06,89.26,71.1,1.8,-9.48,-2.96
18.06,89.41,71.25,1.8,-9.48,-2.96
18.06,88.95,71.39,1.8,-9.48,-2.96
18.06,88.2,71.68,1.8,-9.48,-2.96
18.06,88.65,71.53,1.73,-8.23,-4.38
18.06,90.01,71.68,1.73,-8.23,-4.38
18.06,91.06,72.25,1.73,-8.23,-4.38
18.06,90.31,72.11,1.73,-8.23,-4.38
18.06,89.56,72.25,1.73,-8.23,-4.38
18.06,90.01,71.96,1.73,-8.23,-4.38
18.06,90.61,71.96,1.13,-8.91,-3.21
18.06,90.76,72.11,1.13,-8.91,-3.21
18.06,90.61,71.82,1.13,-8.91,-3.21
18.107,90.16,71.82,1.13,-8.91,-3.21
18.107,89.71,71.68,1.13,-8.91,-3.21
18.107,89.86,71.39,1.13,-8.91,-3.21
18.107,90.16,71.1,1.54,-8.95,-3.54
18.107,90.46,71.53,1.54,-8.95,-3.54
18.107,90.31,72.11,1.54,-8.95,-3.54
18.107,89.41,72.11,1.54,-8.95,-3.54
18.107,89.86,71.96,1.54,-8.95,-3.54
18.107,89.71,72.25,1.54,-8.95,-3.54
18.107,89.56,72.11,1.54,-8.95,-3.54
18.107,89.71,72.25,1.34,-8.78,-3.79
18.107,89.86,71.96,1.34,-8.78,-3.79
18.107,90.01,71.96,1.34,-8.78,-3.79
18.107,90.01,71.96,1.34,-8.78,-3.79
18.107,90.01,71.82,1.34,-8.78,-3.79
18.154,89.56,71.82,1.34,-8.78,-3.79
18.154,89.41,71.82,1.42,-8.73,-3.92
18.154,89.56,71.82,1.42,-8.73,-3.92
18.154,90.01,71.68,1.42,-8.73,-3.92
18.154,90.01,71.68,1.42,-8.73,-3.92
18.154,89.71,71.53,1.42,-8.73,-3.92
18.154,89.86,71.53,1.42,-8.73,-3.92
18.154,89.71,71.39,1.54,-8.74,-3.78
18.154,89.86,71.39,1.54,-8.74,-3.78
18.154,89.86,71.53,1.54,-8.74,-3.78
18.154,89.86,71.53,1.54,-8.74,-3.78
18.154,89.71,71.53,1.54,-8.74,-3.78
18.154,89.71,71.68,1.54,-8.74,-3.78
18.154,90.01,71.82,1.47,-8.78,-3.72
18.201,90.01,71.82,1.47,-8.78,-3.72
18.201,90.01,71.82,1.47,-8.78,-3.72
18.201,90.01,71.82,1.47,-8.78,-3.72
18.201,90.31,71.82,1.47,-8.78,-3.72
18.201,90.16,71.96,1.47,-8.78,-3.72
18.201,90.31,72.11,1.36,-8.98,-3.6
18.201,89.86,71.96,1.36,-8.98,-3.6
18.201,89.86,71.82,1.36,-8.98,-3.6
18.201,89.86,71.82,1.36,-8.98,-3.6
18.201,90.01,71.68,1.36,-8.98,-3.6
18.201,89.86,71.53,1.36,-8.98,-3.6
18.201,89.86,71.68,1.47,-8.77,-3.74
18.201,89.71,71.82,1.47,-8.77,-3.74
18.201,89.86,71.82,1.47,-8.77,-3.74
18.248,89.71,71.68,1.47,-8.77,-3.74
18.248,89.86,71.82,1.47,-8.77,-3.74
18.248,90.01,71.96,1.47,-8.77,-3.74
18.248,89.71,71.96,1.45,-8.76,-3.8
18.248,89.71,71.68,1.45,-8.76,-3.8
18.248,89.56,71.82,1.45,-8.76,-3.8
18.248,89.71,71.53,1.45,-8.76,-3.8
18.248,89.71,71.53,1.45,-8.76,-3.8
18.248,89.71,71.68,1.45,-8.76,-3.8
18.248,89.86,71.68,1.52,-8.67,-3.73
18.248,89.56,71.68,1.52,-8.67,-3.73
18.248,89.56,69.39,1.52,-8.67,-3.73
18.248,89.71,71.68,1.52,-8.67,-3.73
18.248,89.71,71.68,1.52,-8.67,-3.73
18.248,89.86,71.68,1.52,-8.67,-3.73
18.296,89.71,71.82,1.49,-8.66,-3.62
18.296,90.01,71.68,1.49,-8.66,-3.62
18.296,90.01,71.68,1.49,-8.66,-3.62
18.296,90.01,71.96,1.49,-8.66,-3.62
18.296,90.01,71.96,1.49,-8.66,-3.62
18.296,89.86,71.82,1.49,-8.66,-3.62
18.296,89.86,71.96,1.39,-8.79,-3.61
18.296,89.86,71.82,1.39,-8.79,-3.61
18.296,89.71,71.68,1.39,-8.79,-3.61
18.296,89.86,71.53,1.39,-8.79,-3.61
18.296,89.41,71.53,1.39,-8.79,-3.61
18.296,89.71,71.39,1.39,-8.79,-3.61
18.296,89.86,71.25,1.6,-8.65,-3.52
18.296,89.86,71.39,1.6,-8.65,-3.52
18.343,90.01,71.39,1.6,-8.65,-3.52
18.343,90.16,71.39,1.6,-8.65,-3.52
18.343,90.16,71.53,1.6,-8.65,-3.52
18.343,90.61,71.53,1.6,-8.65,-3.52
18.343,90.46,71.68,1.6,-9.02,-3.32
18.343,90.31,71.53,1.6,-9.02,-3.32
18.343,90.16,71.68,1.6,-9.02,-3.32
18.343,90.31,71.68,1.6,-9.02,-3.32
18.343,90.01,71.82,1.6,-9.02,-3.32
18.343,90.01,71.96,1.6,-9.02,-3.32
18.343,89.71,72.11,1.6,-9.02,-3.32
18.343,89.26,72.11,1.39,-8.74,-3.52
18.343,89.26,71.96,1.39,-8.74,-3.52
18.343,88.95,71.82,1.39,-8.74,-3.52
18.39,89.26,71.53,1.39,-8.74,-3.52
18.39,89.56,71.53,1.39,-8.74,-3.52
18.39,90.16,71.53,1.39,-8.74,-3.52
18.39,90.16,71.39,1.59,-8.73,-4.01
18.39,90.46,71.68,1.59,-8.73,-4.01
18.39,90.61,71.39,1.59,-8.73,-4.01
18.39,90.46,71.68,1.59,-8.73,-4.01
18.39,90.46,71.68,1.59,-8.73,-4.01
18.39,90.61,71.68,1.59,-8.73,-4.01
18.39,90.61,71.82,1.56,-9.21,-3.99
18.39,90.61,71.68,1.56,-9.21,-3.99
18.39,90.61,71.82,1.56,-9.21,-3.99
18.39,90.61,71.96,1.56,-9.21,-3.99
18.39,90.31,71.82,1.56,-9.21,-3.99
18.39,90.46,71.82,1.56,-9.21,-3.99
18.438,90.16,71.68,1.6,-9.18,-4.05
18.438,90.16,71.39,1.6,-9.18,-4.05
18.438,90.01,71.39,1.6,-9.18,-4.05
18.438,89.86,71.39,1.6,-9.18,-4.05
18.438,89.86,71.39,1.6,-9.18,-4.05
18.438,89.71,71.25,1.6,-9.18,-4.05
18.438,89.71,71.53,1.7,-8.84,-3.88
18.438,89.71,71.25,1.7,-8.84,-3.88
18.438,89.41,71.68,1.7,-8.84,-3.88
18.438,89.41,71.39,1.7,-8.84,-3.88
18.438,89.41,71.25,1.7,-8.84,-3.88
18.438,89.71,71.53,1.7,-8.84,-3.88
18.438,89.71,71.53,1.76,-8.67,-4.4
18.438,89.56,71.68,1.76,-8.67,-4.4
18.485,89.86,71.53,1.76,-8.67,-4.4
18.485,89.86,71.53,1.76,-8.67,-4.4
18.485,89.86,70.53,1.76,-8.67,-4.4
18.485,90.01,72.11,1.76,-8.67,-4.4
18.485,90.16,72.25,1.49,-8.84,-4.02
18.485,90.31,71.96,1.49,-8.84,-4.02
18.485,90.31,72.11,1.49,-8.84,-4.02
18.485,90.16,71.96,1.49,-8.84,-4.02
18.485,90.16,71.96,1.49,-8.84,-4.02
18.485,90.01,71.96,1.49,-8.84,-4.02
18.485,90.01,71.82,1.43,-8.94,-3.9
18.485,89.71,71.68,1.43,-8.94,-3.9
18.485,90.01,71.53,1.43,-8.94,-3.9
18.485,89.86,71.39,1.43,-8.94,-3.9
18.533,89.86,71.53,1.43,-8.94,-3.9
18.533,89.86,71.25,1.43,-8.94,-3.9
18.533,90.01,71.39,1.73,-8.77,-3.75
18.533,89.71,71.39,1.73,-8.77,-3.75
18.533,89.86,71.1,1.73,-8.77,-3.75
18.533,89.86,71.39,1.73,-8.77,-3.75
18.533,90.01,71.39,1.73,-8.77,-3.75
18.533,90.16,71.39,1.73,-8.77,-3.75
18.533,90.01,71.53,1.67,-8.82,-3.79
18.533,89.86,71.68,1.67,-8.82,-3.79
18.533,90.01,71.68,1.67,-8.82,-3.79
18.533,90.16,71.53,1.67,-8.82,-3.79
